product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
23-0001-01	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, Al/LDPE strip, N10	10
23-0001-02	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, Al/LDPE strip, N14	14
23-0001-03	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, Al/LDPE strip, N20	20
23-0001-04	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, Al/LDPE strip, N25	25
23-0001-05	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, Al/LDPE strip, N28	28
23-0001-06	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, Al/LDPE strip, N30	30
23-0001-07	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
23-0001-08	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
23-0001-09	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, OPA/Al/PVC/Al blister, N20	20
23-0001-10	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, OPA/Al/PVC/Al blister, N25	25
23-0001-11	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
23-0001-12	Lorazepam SanoSwiss 2.5 mg tablets	23-0001	06-JAN-23	LT/H/0155/001	2.5 mg	Tablet	2,5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
