codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
039482017	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482029	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482031	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482043	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482056	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482068	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482070	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482082	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482094	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039482120	039482	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951013	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951025	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951037	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951049	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951052	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951064	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951076	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
039951088	039951	19075601	clopidogrel 75 MG Oral Tablet	309362	EXACT	auto-linked from EMA 001056		2026-06-12
