codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
039474010	039474	EPORATIO	1.000 UI /0,5 ML- SOLUZIONE  INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO-SIR PRER (VETRO)SENZA DISPOSITIVO DI SICUREZZA-0,5 ML - 6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474022	039474	EPORATIO	1.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474034	039474	EPORATIO	2.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474046	039474	EPORATIO	2.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474059	039474	EPORATIO	3.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474061	039474	EPORATIO	3.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474073	039474	EPORATIO	4.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474085	039474	EPORATIO	4.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474097	039474	EPORATIO	5.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474109	039474	EPORATIO	5.000 UI/0,5 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -0,5 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474111	039474	EPORATIO	10.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -1,0 ML -1 SIRINGA PRERIEMPITA	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474123	039474	EPORATIO	10.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -1,0 ML -1 SIRINGA PRERIEMPITA	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474135	039474	EPORATIO	10.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -1,0 ML -4 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
039474147	039474	EPORATIO	10.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -1,0 ML -4 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
039474150	039474	EPORATIO	10.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -1,0 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
039474162	039474	EPORATIO	10.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -1,0 ML -6 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
039474174	039474	EPORATIO	20.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -1,0 ML -1 SIRINGA PRERIEMPITA	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474186	039474	EPORATIO	20.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -1,0 ML -1 SIRINGA PRERIEMPITA	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
039474198	039474	EPORATIO	20.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) SENZA DISPOSITIVO DI SICUREZZA -1,0 ML -4 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
039474200	039474	EPORATIO	20.000 UI/1,0 ML-SOLUZIONE INIETTABILE-USO SOTTOCUTANEO O ENDOVENOSO -SIR PRER (VETRO) CON DISPOSITIVO DI SICUREZZA -1,0 ML -4 SIRINGHE PRERIEMPITE	EPOETINA TETA	EPOETINA TETA			Soluzione iniettabile in siringa pre-riempita	B03XA01	RATIOPHARM GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
