ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/00/147/001	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe with attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/002	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 syringes with attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/003	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	25 syringes with attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/004	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	50 syringes with attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/005	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe without attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/006	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	10 syringes without attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/007	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	25 syringes without attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/008	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	50 syringes without attached needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/009	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe without attached needle with 1 separate needle	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
EU/1/00/147/010	EMEA/H/C/000298		Suspension for injection	Intramuscular use	pre-filled syringe (glass)	0.5 ml	1 syringe without attached needle with 2 separate needles	hexavac	Hexavac	EU/1/00/147	purified diphtheria toxoid;purified tetanus toxoid;purified pertussis toxoid;purified pertussis filamentous haemagglutinin;hepatitis B surface antigen;Inactivated Type 1 Poliovirus (Mahoney);Inactivated Type 3 Poliovirus (Saukett);Haemophilus influenzae type b polysaccharide	diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted	J07CA	Sanofi Pasteur MSD, SNC	https://www.ema.europa.eu/en/medicines/human/EPAR/hexavac	Withdrawn
