ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/711/001	711588	levetiracetam 250 MG Oral Tablet	311288	EXACT			2025-12-04
EU/1/11/711/002	711588	levetiracetam 250 MG Oral Tablet	311288	EXACT			2025-12-04
EU/1/11/711/003	711588	levetiracetam 250 MG Oral Tablet	311288	EXACT			2025-12-04
EU/1/11/711/004	711588	levetiracetam 250 MG Oral Tablet	311288	EXACT			2025-12-04
EU/1/11/711/005	711588	levetiracetam 250 MG Oral Tablet	311288	EXACT			2025-12-04
EU/1/11/711/006	711588	levetiracetam 250 MG Oral Tablet	311288	EXACT			2025-12-04
EU/1/11/711/007	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/008	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/009	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/010	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/011	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/012	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/013	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/014	711589	levetiracetam 500 MG Oral Tablet	311289	EXACT			2025-12-04
EU/1/11/711/015	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/016	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/017	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/018	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/019	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/020	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/021	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/022	19078781	levetiracetam 750 MG Oral Tablet	311290	EXACT			2025-12-04
EU/1/11/711/023	19101553	levetiracetam 1000 MG Oral Tablet	387003	EXACT			2025-12-04
EU/1/11/711/024	19101553	levetiracetam 1000 MG Oral Tablet	387003	EXACT			2025-12-04
EU/1/11/711/025	19101553	levetiracetam 1000 MG Oral Tablet	387003	EXACT			2025-12-04
EU/1/11/711/026	19101553	levetiracetam 1000 MG Oral Tablet	387003	EXACT			2025-12-04
EU/1/11/711/027	19101553	levetiracetam 1000 MG Oral Tablet	387003	EXACT			2025-12-04
EU/1/11/711/028	19101553	levetiracetam 1000 MG Oral Tablet	387003	EXACT			2025-12-04
EU/1/11/711/029	19101553	levetiracetam 1000 MG Oral Tablet	387003	EXACT			2025-12-04
EU/1/11/711/030	711620	5 ML levetiracetam 100 MG/ML Injection	647121	EXACT			2025-12-04
