cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
705265	79535	ACIDO MICOFENOLICO STADA 180 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Ácido micofenólico 180 mg comprimido	180 mg	Blister	100	comprimido	MICOFENOLATO SODIO 180 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	L04AA06 - Acido micofenolico	LABORATORIO STADA S.L.	0	1	0	0
705266	79536	ACIDO MICOFENOLICO STADA 360 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Ácido micofenólico 360 mg comprimido	360 mg	Blister	50	comprimido	MICOFENOLATO SODIO 360 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	L04AA06 - Acido micofenolico	LABORATORIO STADA S.L.	0	1	0	0
714114	81580	CEPTAVA 180 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Ácido micofenólico 180 mg comprimido	180 mg	Blister	100	comprimido	MICOFENOLATO SODIO 180 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	L04AA06 - Acido micofenolico	SANDOZ FARMACEUTICA S.A.	0	1	0	0
714122	81581	CEPTAVA 360 MG COMPRIMIDOS GASTRORRESISTENTES EFG	Ácido micofenólico 360 mg comprimido	360 mg	Blister	50	comprimido	MICOFENOLATO SODIO 360 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	L04AA06 - Acido micofenolico	SANDOZ FARMACEUTICA S.A.	0	1	0	0
724500	66140	MYFORTIC 180 mg COMPRIMIDOS GASTRORRESISTENTES	Ácido micofenólico 180 mg comprimido	180 mg	Blister	100	comprimido	MICOFENOLATO SODIO 180 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	L04AA06 - Acido micofenolico	NOVARTIS FARMACEUTICA S.A.	0	0	0	0
724617	66141	MYFORTIC 360 mg COMPRIMIDOS GASTRORRESISTENTES	Ácido micofenólico 360 mg comprimido	360 mg	Blister	50	comprimido	MICOFENOLATO SODIO 360 mg	VÍA ORAL	COMPRIMIDO GASTRORRESISTENTE	L04AA06 - Acido micofenolico	NOVARTIS FARMACEUTICA S.A.	0	0	0	0
