ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/22/1633/001	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/002	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/003	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/004	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/005	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/006	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/007	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/008	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/009	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/010	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/011	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/012	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/013	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/014	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/015	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/016	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/017	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/018	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/019	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/020	19125045	sitagliptin 25 MG Oral Tablet	665038	EXACT			2025-12-04
EU/1/22/1633/021	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/022	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/023	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/024	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/025	19125049	sitagliptin 50 MG Oral Tablet	665042	EXACT			2025-12-04
EU/1/22/1633/026	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/027	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/028	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/029	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
EU/1/22/1633/030	19125041	sitagliptin 100 MG Oral Tablet	665033	EXACT			2025-12-04
