ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/22/1633/001	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	28 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/002	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	30 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/003	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	56 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/004	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	98 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/005	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	100 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/006	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	28 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/007	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	30 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/008	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	56 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/009	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	98 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/010	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	100 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/011	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	28 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/012	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	30 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/013	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	56 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/014	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	98 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/015	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (PVC/PE/PVDC/alu)	100 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/016	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	28 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/017	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	30 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/018	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	56 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/019	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	98 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/020	EMEA/H/C/005598	25 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	100 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/021	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	28 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/022	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	30 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/023	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	56 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/024	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	98 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/025	EMEA/H/C/005598	50 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	100 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/026	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	28 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/027	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	30 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/028	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	56 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/029	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	98 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
EU/1/22/1633/030	EMEA/H/C/005598	100 mg	Film-coated tablet	Oral use	blister (OPA/alu/PVC/alu)	100 tablets		sitagliptin-accord	Sitagliptin Accord	EU/1/22/1633	sitagliptin hydrochloride	sitagliptin	A10BH01	Accord Healthcare S.L.U.	https://www.ema.europa.eu/en/medicines/human/EPAR/sitagliptin-accord	Authorised
