product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/20/1498/002	TRIXEO AEROSPHERE	EU/1/20/1498/002	09-DEC-20	EMEA/H/C/004983	5 μg/7.2 μg/160 μg	Pressurised inhalation, suspension	1 UD	Aluminium inhaler, N1	1
EU/1/20/1498/003	TRIXEO AEROSPHERE	EU/1/20/1498/003	09-DEC-20	EMEA/H/C/004983	5 μg/7.2 μg/160 μg	Pressurised inhalation, suspension	1 UD	Aluminium inhaler, N3	3
