product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0313-01	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, PVC/PVDC/Al blister, N7	7
24-0313-02	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, PVC/PVDC/Al blister, N14	14
24-0313-03	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, PVC/PVDC/Al blister, N28	28
24-0313-04	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, PVC/PVDC/Al blister, N30	30
24-0313-05	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, PVC/PVDC/Al blister, N90	90
24-0313-06	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, PVC/PVDC/Al blister, N56	56
24-0313-07	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, PVC/PVDC/Al blister, N84	84
24-0313-08	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
24-0313-09	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
24-0313-10	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
24-0313-11	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
24-0313-12	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, OPA/Al/PVC/Al blister, N84	84
24-0313-13	Nesyrgy 5 mg/5 mg film-coated tablets	24-0313	08-NOV-24	EE/H/0400/001	5 mg/5 mg	Film-coated tablet	5 mg/5 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
24-0314-01	Nesyrgy 5 mg/10 mg film-coated tablets	24-0314	08-NOV-24	EE/H/0400/002	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, PVC/PVDC/Al blister, N7	7
24-0314-02	Nesyrgy 5 mg/10 mg film-coated tablets	24-0314	08-NOV-24	EE/H/0400/002	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, PVC/PVDC/Al blister, N14	14
24-0314-03	Nesyrgy 5 mg/10 mg film-coated tablets	24-0314	08-NOV-24	EE/H/0400/002	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, PVC/PVDC/Al blister, N28	28
24-0314-04	Nesyrgy 5 mg/10 mg film-coated tablets	24-0314	08-NOV-24	EE/H/0400/002	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, PVC/PVDC/Al blister, N30	30
24-0314-05	Nesyrgy 5 mg/10 mg film-coated tablets	24-0314	08-NOV-24	EE/H/0400/002	5 mg/10 mg	Film-coated tablet	5 mg/10 mg	Carton box, PVC/PVDC/Al blister, N90	90
