ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/19/1371/002	EMEA/H/C/004954	300 mg	Concentrate for solution for infusion	Intravenous use	vial (glass)	3 ml (100 mg/ml)	1 vial	Ultomiris
EU/1/19/1371/003	EMEA/H/C/004954	1100 mg	Concentrate for solution for infusion	Intravenous use	vial (glass)	11 ml (100 mg/ml)	1 vial	Ultomiris
