codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
041273018	041273	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
044954016	044954	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
044997017	044997	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
045423011	045423	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
045751017	045751	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
045839014	045839	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
046120010	046120	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
047766011	047766	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
049739016	049739	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050103011	050103	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050103023	050103	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050103035	050103	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050104013	050104	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050104025	050104	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050104037	050104	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050351016	050351	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050351028	050351	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050351030	050351	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
050929013	050929	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
052635012	052635	19121298	bromfenac 0.9 MG/ML Ophthalmic Solution	578018	EXACT	auto-linked from EMA 001198		2026-06-12
