cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
703772	79082	IMATINIB DR. REDDYS 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Imatinib 100 mg comprimido	100 mg	Blister	60	comprimido	IMATINIB MESILATO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01EA01 - Imatinib	REDDY PHARMA IBERIA S.A.	0	0	0
705726	79639	IMATINIB FERRER FARMA 400 MG CAPSULAS DURAS EFG	Imatinib 400 mg cápsula	400 mg	Blister	30	cápsula	IMATINIB MESILATO 400 mg	VÍA ORAL	CÁPSULA DURA	L01XE01 - Imatinib	FERRER INTERNACIONAL S.A.	0	0	0
705790	79644	IMATINIB FERRER FARMA 100 MG CAPSULAS DURAS EFG	Imatinib 100 mg cápsula	100 mg	Blister	60	cápsula	IMATINIB MESILATO 100 mg	VÍA ORAL	CÁPSULA DURA	L01XE01 - Imatinib	FERRER INTERNACIONAL S.A.	0	0	0
707020	80018	IMATINIB RANBAXY 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Imatinib 100 mg comprimido	100 mg	Blister	60	comprimido	IMATINIB MESILATO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01XE01 - Imatinib	LABORATORIOS RANBAXY, S.L.	0	0	0
707023	80019	IMATINIB RANBAXY 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Imatinib 400 mg comprimido	400 mg	Blister	30	comprimido	IMATINIB MESILATO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01XE01 - Imatinib	LABORATORIOS RANBAXY, S.L.	0	0	0
709788	80591	IMATINIB AUROVITAS SPAIN 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Imatinib 400 mg comprimido	400 mg	Blister	30	comprimido	IMATINIB MESILATO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01XE01 - Imatinib	AUROVITAS SPAIN, S.A.U.	0	0	0
709793	80593	IMATINIB AUROVITAS SPAIN 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Imatinib 100 mg comprimido	100 mg	Blister	60	comprimido	IMATINIB MESILATO 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01XE01 - Imatinib	AUROVITAS SPAIN, S.A.U.	0	0	0
710279	80716	IMATINIB CIPLA 100 MG CAPSULAS DURAS EFG	Imatinib 100 mg cápsula	100 mg	Blister	60	cápsula	IMATINIB MESILATO 100 mg	VÍA ORAL	CÁPSULA DURA	L01EA01 - Imatinib	CIPLA EUROPE N.V.	0	0	0
710283	80717	IMATINIB CIPLA 400 MG CAPSULAS DURAS EFG	Imatinib 400 mg cápsula	400 mg	Blister	30	cápsula	IMATINIB MESILATO 400 mg	VÍA ORAL	CÁPSULA DURA	L01EA01 - Imatinib	CIPLA EUROPE N.V.	0	0	0
710314	80734	IMATINIB FARMALIDER 400 MG CAPSULAS DURAS EFG	Imatinib 400 mg cápsula	400 mg	Blister	30	cápsula	IMATINIB MESILATO 400 mg	VÍA ORAL	CÁPSULA DURA	L01EA01 - Imatinib	FARMALIDER S.A.	0	0	0
710315	80735	IMATINIB FARMALIDER 100 MG CAPSULAS DURAS EFG	Imatinib 100 mg cápsula	100 mg	Blister	60	cápsula	IMATINIB MESILATO 100 mg	VÍA ORAL	CÁPSULA DURA	L01EA01 - Imatinib	FARMALIDER S.A.	0	0	0
710317	80736	IMATINIB DR. REDDYS 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Imatinib 400 mg comprimido	400 mg	Blister	30	comprimido	IMATINIB MESILATO 400 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	L01EA01 - Imatinib	DR REDDY'S LABORATORIES (UK) LIMITED	0	0	0
