cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
600447	67455	DEXAMETASONA KERN PHARMA 4 mg/ml SOLUCION INYECTABLE EFG	Dexametasona 4 mg inyectable 1 ml	4 mg/ml inyectable 1 ml	Ampolla	100	ampolla para inyección	DEXAMETASONA FOSFATO SODIO 4 mg	VÍA INTRAARTICULAR|VÍA INTRALESIONAL|VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	H02AB02 - Dexametasona	KERN PHARMA S.L.	0	0	0
607478	57036	FORTECORTIN 40 mg/5ml SOLUCIÓN INYECTABLE	Dexametasona 40 mg inyectable 5 ml	40 mg inyectable 5 ml	Ampolla	50	ampolla para inyección	DEXAMETASONA FOSFATO SODIO 8 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	H02AB02 - Dexametasona	LABORATORIOS ERN S.A.	0	0	0
607517	86438	DEXAMETASONA KALCEKS 4 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG	Dexametasona 4 mg inyectable 1 ml	4 mg/ml inyectable 1 ml	Ampolla	100	ampolla para inyección	DEXAMETASONA FOSFATO SODIO 4 mg	VÍA INTRAARTICULAR|VÍA INTRAMUSCULAR|VÍA INTRAVENOSA|VÍA PERIARTICULAR|INFILTRACIÓN	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	H02AB02 - Dexametasona	KALCEKS AS	0	0	0
607672	88798	DEXAMETASONA MEDOCHEMIE 4 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION EFG	Dexametasona 4 mg inyectable 1 ml	4 mg/ml inyectable 1 ml	Ampolla	100	ampolla para inyección	DEXAMETASONA FOSFATO SODIO 4 mg	VÍA INTRAARTICULAR|VÍA INTRAMUSCULAR|VÍA INTRAVENOSA|INFILTRACIÓN	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	H02AB02 - Dexametasona	MEDOCHEMIE LIMITED	0	0	0
615310	36225	FORTECORTIN 4 mg/ml SOLUCION INYECTABLE	Dexametasona 4 mg inyectable 1 ml	4 mg/ml inyectable 1 ml	Ampolla	100	ampolla para inyección	DEXAMETASONA FOSFATO DISODIO 4 mg	VÍA INTRAARTICULAR|VÍA INTRAMUSCULAR|VÍA INTRAVENOSA|INFILTRACIÓN	SOLUCIÓN INYECTABLE	H02AB02 - Dexametasona	LABORATORIOS ERN S.A.	0	0	0
615328	32224	FORTECORTIN 1 mg COMPRIMIDOS	Dexametasona 1 mg comprimido	1 mg	Blister	500	comprimido	DEXAMETASONA 1 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	LABORATORIOS ERN S.A.	0	0	0
615567	57036	FORTECORTIN 40 mg/5ml SOLUCIÓN INYECTABLE	Dexametasona 40 mg inyectable 5 ml	40 mg inyectable 5 ml	Ampolla	25	ampolla para inyección	DEXAMETASONA FOSFATO SODIO 8 mg	VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	H02AB02 - Dexametasona	LABORATORIOS ERN S.A.	0	0	0
653445	40602	COLIRCUSI DEXAMETASONA 1 mg/ml colirio en solución	Dexametasona 1 mg/ml colirio	1 mg/ml	Frasco	10	ml	DEXAMETASONA FOSFATO DISODIO 1 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01BA01 - Dexametasona	FIDIA FARMACEUTICI S.P.A.	0	0	0
653502	42666	MAXIDEX 1 MG/ML COLIRIO EN SUSPENSIÓN	Dexametasona 1 mg/ml colirio	1 mg/ml	Frasco	5	ml	DEXAMETASONA 1 mg	VÍA OFTÁLMICA	COLIRIO EN SUSPENSIÓN	S01BA01 - Dexametasona	NOVARTIS FARMACEUTICA S.A.	0	0	0
654123	67671	DEXAFREE 1 MG/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS	Dexametasona 1 mg/ml colirio envase unidosis	1 mg/ml	Envase unidosis	20	envase uso oftalmico unidosis	DEXAMETASONA FOSFATO SODIO 1 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN EN ENVASE UNIDOSIS	S01BA01 - Dexametasona	LABORATOIRES THEA	0	0	0
654767	32224	FORTECORTIN 1 mg COMPRIMIDOS	Dexametasona 1 mg comprimido	1 mg	Blister	30	comprimido	DEXAMETASONA 1 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	LABORATORIOS ERN S.A.	0	0	0
661408	70032	FORTECORTIN 4 mg COMPRIMIDOS	Dexametasona 4 mg comprimido	4 mg	Blister	30	comprimido	DEXAMETASONA 4 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	LABORATORIOS ERN S.A.	0	0	0
661502	70078	FORTECORTIN 8 mg COMPRIMIDOS	Dexametasona 8 mg comprimido	8 mg	Blister	30	comprimido	DEXAMETASONA 8 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	LABORATORIOS ERN S.A.	0	0	0
665887	10638001	OZURDEX 700 microgramos IMPLANTE INTRAVITREO EN APLICADOR	Dexametasona 700 microgramos implante oftálmico	700 microgramos	Aplicador	1	implante	DEXAMETASONA 700 microgramos	VÍA INTRAVÍTREA	IMPLANTE INTRAVÍTREO EN APLICADOR	S01BA01 - Dexametasona	ABBVIE DEUTSCHLAND GMBH & CO. KG	0	0	0
672066	67455	DEXAMETASONA KERN PHARMA 4 mg/ml SOLUCION INYECTABLE EFG	Dexametasona 4 mg inyectable 1 ml	4 mg	Ampolla	3	ampolla para inyección	DEXAMETASONA FOSFATO SODIO 4 mg	VÍA INTRAARTICULAR|VÍA INTRALESIONAL|VÍA INTRAMUSCULAR|VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	H02AB02 - Dexametasona	KERN PHARMA S.L.	0	0	0
672087	40309	OFTALMOLOSA CUSI DEXAMETASONA 0,5 mg/g  POMADA OFTÁLMICA	Dexametasona 0,5 mg/g pomada oftálmica	0,5 mg/g	Tubo	3	g	DEXAMETASONA FOSFATO DISODIO 0,5 mg	VÍA OFTÁLMICA	POMADA OFTÁLMICA	S01BA01 - Dexametasona	FIDIA FARMACEUTICI S.P.A.	0	0	0
697428	12090	Dexafree 1mg/ml colirio en solucion	Dexametasona 1 mg/ml colirio envase unidosis	1 mg/ml	Envase unidosis	20	envase uso oftalmico unidosis	DEXAMETASONA FOSFATO SODIO 1 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01BA01 - Dexametasona	LABORATOIRES THEA	0	0	0
703797	374776-8	DEXAFREE 1mg/ml colirio en solucion en envase unidosis	Dexametasona 1 mg/ml colirio envase unidosis	1 mg/ml	Envase unidosis	20	envase uso oftalmico unidosis	DEXAMETASONA FOSFATO SODIO 1 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN EN ENVASE UNIDOSIS	S01BA01 - Dexametasona	LABORATOIRES THEA	0	0	0
713555	81414	DEXAMETASONA TAD 4 MG COMPRIMIDOS	Dexametasona 4 mg comprimido	4 mg	Blister	30	comprimido	DEXAMETASONA 4 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	TAD PHARMA GMBH	0	0	0
713556	81415	DEXAMETASONA TAD 8 MG COMPRIMIDOS	Dexametasona 8 mg comprimido	8 mg	Blister	30	comprimido	DEXAMETASONA 8 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	TAD PHARMA GMBH	0	0	0
713557	81416	DEXAMETASONA TAD 40 MG COMPRIMIDOS	Dexametasona 40 mg comprimido	40 mg	Blister	10	comprimido	DEXAMETASONA 40 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	TAD PHARMA GMBH	0	0	0
713561	81417	DEXAMETASONA TAD 20 MG COMPRIMIDOS	Dexametasona 20 mg comprimido	20 mg	Blister	30	comprimido	DEXAMETASONA 20 mg	VÍA ORAL	COMPRIMIDO	H02AB02 - Dexametasona	TAD PHARMA GMBH	0	0	0
723335	3400937477680	DEXAFREE 1 MG/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS	Dexametasona 1 mg/ml colirio envase unidosis	1 mg/ml	Envase unidosis	20	envase uso oftalmico unidosis	DEXAMETASONA FOSFATO SODIO 1 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN EN ENVASE UNIDOSIS	S01BA01 - Dexametasona	LABORATOIRES THEA	0	0	0
727060	84548	ETACORTILEN 1,5 MG/ML COLIRIO EN SOLUCION	Dexametasona 1,5 mg/ml colirio envase unidosis	1,5 mg/ml	Envase unidosis	20	envase uso oftalmico unidosis	DEXAMETASONA FOSFATO SODIO 1,5 mg	VÍA OFTÁLMICA	COLIRIO EN SOLUCIÓN	S01BA01 - Dexametasona	SIFI S.P.A.	0	0	0
