cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
602381	68330	PARACETAMOL NORMON 500 mg COMPRIMIDOS EFG	Paracetamol 500 mg comprimido	500 mg	Blister	500	comprimido	PARACETAMOL 500 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	LABORATORIOS NORMON S.A.	0	1	0	0
602382	68331	PARACETAMOL NORMON 650 mg COMPRIMIDOS EFG	Paracetamol 650 mg comprimido	650 mg	Blister	500	comprimido	PARACETAMOL 650 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	LABORATORIOS NORMON S.A.	0	1	0	0
602386	68339	PARACETAMOL KERN PHARMA 1 g COMPRIMIDOS EFG	Paracetamol 1.000 mg comprimido	1.000 mg	Blister	500	comprimido	PARACETAMOL 1000 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	KERN PHARMA S.L.	0	1	0	0
603237	71530	PARACETAMOL NORMON 10 mg/ml SOLUCION PARA PERFUSION EFG	Paracetamol 1.000 mg inyectable perfusión 100 ml	1.000 mg	Bolsa	50	bolsa perfusión	PARACETAMOL 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	N02BE01 - Paracetamol	LABORATORIOS NORMON S.A.	0	1	0	0
603559	38072	DOLOCATIL 500 mg COMPRIMIDOS	Paracetamol 500 mg comprimido	500 mg	Tiras	500	comprimido	PARACETAMOL 500 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	FERRER INTERNACIONAL S.A.	0	0	0	0
605146	72478	PARACETAMOL ACCORD 500 mg COMPRIMIDOS EFERVESCENTES EFG	Paracetamol 500 mg comprimido efervescente	500 mg	Tubo	60	comprimido	PARACETAMOL 500 mg	VÍA ORAL	COMPRIMIDO EFERVESCENTE	N02BE01 - Paracetamol	ACCORD HEALTHCARE S.L.U.	0	1	0	0
605593	72214	PARACETAMOL AUROVITAS 10 mg/ml SOLUCION PARA PERFUSION EFG	Paracetamol 1.000 mg inyectable perfusión 100 ml	1.000 mg	Vial	10	vial para inyección	PARACETAMOL 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	N02BE01 - Paracetamol	AUROVITAS SPAIN, S.A.U.	0	1	0	0
605677	74477	PARACETAMOL KABI 10 mg/ml SOLUCION PARA PERFUSION EFG	Paracetamol 1.000 mg inyectable perfusión 100 ml	1.000 mg	Vial	10	vial para inyección	PARACETAMOL 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	N02BE01 - Paracetamol	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
605747	75410	PARACETAMOL KERN PHARMA 500 mg COMPRIMIDOS EFG	Paracetamol 500 mg comprimido	500 mg	Blister	500	comprimido	PARACETAMOL 500 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	KERN PHARMA S.L.	0	1	0	0
605754	66012	DOLOCATIL 650 mg COMPRIMIDOS EFG	Paracetamol 650 mg comprimido	650 mg	Tiras	500	comprimido	PARACETAMOL 650 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	FERRER INTERNACIONAL S.A.	0	1	0	0
605779	75594	PARACETAMOL B.BRAUN 10 mg/ml SOLUCION PARA PERFUSION EFG	Paracetamol 1.000 mg inyectable perfusión 100 ml	1.000 mg	Botella	10	vial para inyección	PARACETAMOL 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	N02BE01 - Paracetamol	B. BRAUN MELSUNGEN AG	0	1	0	0
605780	75594	PARACETAMOL B.BRAUN 10 mg/ml SOLUCION PARA PERFUSION EFG	Paracetamol 500 mg inyectable perfusión 50 ml	500 mg	Botella	10	frasco perfusión	PARACETAMOL 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	N02BE01 - Paracetamol	B. BRAUN MELSUNGEN AG	0	1	0	0
606090	74477	PARACETAMOL KABI 10 mg/ml SOLUCION PARA PERFUSION EFG	Paracetamol 1.000 mg inyectable perfusión 100 ml	1.000 mg	Bolsa	50	bolsa perfusión	PARACETAMOL 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	N02BE01 - Paracetamol	FRESENIUS KABI ESPAÑA, S.A.U.	0	1	0	0
606250	72478	PARACETAMOL ACCORD 500 mg COMPRIMIDOS EFERVESCENTES EFG	Paracetamol 500 mg comprimido efervescente	500 mg	Tiras	60	comprimido	PARACETAMOL 500 mg	VÍA ORAL	COMPRIMIDO EFERVESCENTE	N02BE01 - Paracetamol	ACCORD HEALTHCARE S.L.U.	0	1	0	0
607696	88987	SUPOFEN 10 MG/ML SOLUCION PARA PERFUSION EFG	Paracetamol 1.000 mg inyectable perfusión 100 ml	10 mg/ml inyectable 100 ml	Frasco	50	frasco perfusión	PARACETAMOL 10 mg	VÍA INTRAVENOSA	SOLUCIÓN PARA PERFUSIÓN	N02BE01 - Paracetamol	LABORATORIOS BASI INDUSTRIA FARMACEUTICA S.A.	0	1	0	0
622266	65338	GELOCATIL 1 g SOLUCION ORAL	Paracetamol 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	500	sobre	PARACETAMOL 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	N02BE01 - Paracetamol	FERRER INTERNACIONAL S.A.	0	0	0	0
629501	23203	TERMALGIN 500 mg COMPRIMIDOS	Paracetamol 500 mg comprimido	500 mg	Blister	500	comprimido	PARACETAMOL 500 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	HALEON SPAIN S.A.	0	0	0	0
642272	52010	GELOCATIL 650 mg COMPRIMIDOS	Paracetamol 650 mg comprimido	650 mg	Tiras	500	comprimido	PARACETAMOL 650 mg	VÍA ORAL	COMPRIMIDO	N02BE01 - Paracetamol	FERRER INTERNACIONAL S.A.	0	0	0	0
652882	67330	PARACETAMOL ALTER 1 G.  GRANULADO EFERVESCENTE EFG	Paracetamol 1.000 mg solución/suspensión oral efervescente sobre	1.000 mg	Sobre	20	sobre	PARACETAMOL 1000 mg	VÍA ORAL	GRANULADO EFERVESCENTE	N02BE01 - Paracetamol	LABORATORIOS ALTER S.A.	0	1	0	0
