ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/24/1863/001	EMEA/H/C/006544	45 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	0.5 ml (90 mg/ml)	1 pre-filled syringe	Otulfi
EU/1/24/1863/002	EMEA/H/C/006544	90 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass)	1.0 ml (90 mg/ml)	1 pre-filled syringe	Otulfi
EU/1/24/1863/003	EMEA/H/C/006544	130 mg	Concentrate for solution for infusion	Intravenous use	vial (glass)	26 ml (5 mg/ml)	1 vial	Otulfi
EU/1/24/1863/004	EMEA/H/C/006544	45 mg	Solution for injection	Subcutaneous use	vial (glass)	0.5 ml (90 mg/ml)	1 vial	Otulfi
EU/1/24/1863/005	EMEA/H/C/006544	45 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in pre-filled pen	0.5 ml (90 mg/ml)	1 pre-filled pen	Otulfi
EU/1/24/1863/006	EMEA/H/C/006544	90 mg	Solution for injection	Subcutaneous use	pre-filled syringe (glass) in pre-filled pen	1.0 ml (90 mg/ml)	1 pre-filled pen	Otulfi
