codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
048722019	048722	37498014	cefiderocol 1000 MG Injection	2265706	EXACT	auto-linked from EMA 004829		2026-06-12
