codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
036012019	036012	CEFTAZIDIMA BIOPHARMA	250 MG/ 1 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE - 1 FLACONE POLVERE + FIALA SOLVENTE 1 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036012021	036012	CEFTAZIDIMA BIOPHARMA	500 MG/ 1,5 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE - 1 FLACONE POLVERE + FIALA SOLVENTE 1,5 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036012033	036012	CEFTAZIDIMA BIOPHARMA	1 G/3 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE - 1 FLACONCINO POLVERE + FIALA SOLVENTE DA 3 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036012045	036012	CEFTAZIDIMA BIOPHARMA	1 G/ 10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO ENDOVENOSO - 1 FLACONE POLVERE + FIALA SOLVENTE 10 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
036012058	036012	CEFTAZIDIMA BIOPHARMA	2 G POLVERE PER SOLUZIONE PER INFUSIONE - 1 FLACONE POLVERE	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere per soluzione per infusione endovenosa	J01DD02	BIOPHARMA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
036209017	036209	CEFTAZIDIMA SANDOZ	1 G POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE - FLACONE + FIALA DA 3 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036209029	036209	CEFTAZIDIMA SANDOZ	1 G POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO ENDOVENOSO - FLACONE + FIALA DA 10 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
036209031	036209	CEFTAZIDIMA SANDOZ	2 G POLVERE PER SOLUZIONE PER INFUSIONE - FLACONE	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere per soluzione per infusione endovenosa	J01DD02	SANDOZ S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
036459016	036459	CEFTAZIDIMA ASTRO-PHARMA	1 G/3 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONCINO + FIALA SOLVENTE 3 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	ASTRO-PHARMA VERTRIEB UND HANDEL VON PHARMAZEUTISCHEN PRODUKTEN GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
036459028	036459	CEFTAZIDIMA ASTRO-PHARMA	1 G/10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO ENDOVENOSO-  1 FLACONCINO + FIALA SOLVENTE 10 ML	CEFTAZIDIMA PENTAIDRATO	CEFTAZIDIMA PENTAIDRATO			Polvere e solvente per soluzione iniettabile	J01DD02	ASTRO-PHARMA VERTRIEB UND HANDEL VON PHARMAZEUTISCHEN PRODUKTEN GMBH	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
