ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/19/1395/001	2933807	aspirin 75 MG / clopidogrel 75 MG Oral Tablet	OMOP5150559	EXACT			2025-12-04
EU/1/19/1395/002	2933807	aspirin 75 MG / clopidogrel 75 MG Oral Tablet	OMOP5150559	EXACT			2025-12-04
EU/1/19/1395/003	2933807	aspirin 75 MG / clopidogrel 75 MG Oral Tablet	OMOP5150559	EXACT			2025-12-04
EU/1/19/1395/004	2933807	aspirin 75 MG / clopidogrel 75 MG Oral Tablet	OMOP5150559	EXACT			2025-12-04
EU/1/19/1395/005	2933807	aspirin 75 MG / clopidogrel 75 MG Oral Tablet	OMOP5150559	EXACT			2025-12-04
EU/1/19/1395/006	43265705	Aspirin 100 MG / clopidogrel 75 MG Oral Tablet	OMOP553501	EXACT			2025-12-04
EU/1/19/1395/007	43265705	Aspirin 100 MG / clopidogrel 75 MG Oral Tablet	OMOP553501	EXACT			2025-12-04
EU/1/19/1395/008	43265705	Aspirin 100 MG / clopidogrel 75 MG Oral Tablet	OMOP553501	EXACT			2025-12-04
EU/1/19/1395/009	43265705	Aspirin 100 MG / clopidogrel 75 MG Oral Tablet	OMOP553501	EXACT			2025-12-04
EU/1/19/1395/010	43265705	Aspirin 100 MG / clopidogrel 75 MG Oral Tablet	OMOP553501	EXACT			2025-12-04
