codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
020310025	020310	EMAGEL	35 G/L SOLUZIONE PER INFUSIONE- 1 FLACONE 500 ML	POLIGELINA	POLIGELINA			Soluzione per infusione	B05AA06	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
020310049	020310	EMAGEL	35 G/L SOLUZIONE PER INFUSIONE- 20 FLACONI 500 ML	POLIGELINA	POLIGELINA			Soluzione per infusione	B05AA06	PIRAMAL CRITICAL CARE B.V.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037202013	037202	INFUPLAS	3% SOLUZIONE PER INFUSIONE- 15 SACCHE IN PVC DA 500 ML	POLIGELINA	POLIGELINA	3	percent	Soluzione per infusione	B05AA06	FRESENIUS KABI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037202025	037202	INFUPLAS	3% SOLUZIONE PER INFUSIONE- 1 SACCA IN PVC DA 500 ML	POLIGELINA	POLIGELINA	3	percent	Soluzione per infusione	B05AA06	FRESENIUS KABI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
037202037	037202	INFUPLAS	3% SOLUZIONE PER INFUSIONE- 20 SACCHE FREEFLEX (POLYOLEFINE) DA 500 ML	POLIGELINA	POLIGELINA	3	percent	Soluzione per infusione	B05AA06	FRESENIUS KABI ITALIA S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
