cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
605966	76593	DONEPEZILO MABO 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 5 mg comprimido	5 mg	Blister	50	comprimido	DONEPEZILO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	MABO FARMA S.A.	0	1	0	0
605967	76594	DONEPEZILO MABO 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 10 mg comprimido	10 mg	Blister	50	comprimido	DONEPEZILO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	MABO FARMA S.A.	0	1	0	0
606318	77742	UXAZEN 5MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 5 mg comprimido	5 mg	Blister	50	comprimido	DONEPEZILO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	UXA FARMA S.A.	0	1	0	0
606401	77743	UXAZEN 10MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 10 mg comprimido	10 mg	Blister	50	comprimido	DONEPEZILO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	UXA FARMA S.A.	0	1	0	0
656444	68213	ARICEPT FLAS 5 MG COMPRIMIDOS BUCODISPERSABLES	Donepezilo 5 mg comprimido bucodispersable/liotab	5 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO BUCODISPERSABLE	N06DA02 - Donepezilo	EISAI GMBH	0	0	0	0
656446	68214	ARICEPT FLAS 10 MG COMPRIMIDOS BUCODISPERSBLES	Donepezilo 10 mg comprimido bucodispersable/liotab	10 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO BUCODISPERSABLE	N06DA02 - Donepezilo	EISAI GMBH	0	0	0	0
660718	69690	DONEPEZILO TEVAGEN 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 5 mg comprimido	5 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	TEVA PHARMA S.L.U.	0	1	0	0
660719	69691	DONEPEZILO TEVAGEN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 10 mg comprimido	10 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	TEVA PHARMA S.L.U.	0	1	0	0
661114	69891	DONEPEZILO PENSA 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 5 mg comprimido	5 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	TOWA PHARMACEUTICAL S.A.	0	1	0	0
661115	69892	DONEPEZILO PENSA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 10 mg comprimido	10 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	TOWA PHARMACEUTICAL S.A.	0	1	0	0
661449	70051	DONEPEZILO SUN 5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 5 mg comprimido	5 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 5 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	1	0	0
661450	70052	DONEPEZILO SUN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Donepezilo 10 mg comprimido	10 mg	Blister	28	comprimido	DONEPEZILO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06DA02 - Donepezilo	SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.	0	1	0	0
