codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
034620017	034620	IOPASEN	408 MG/ML  SOLUZIONE PER INFUSIONE - 1 FIALA DA 10 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620043	034620	IOPASEN	61,2% SOLUZIONE PER INFUSIONE ENDOVENOSA- FIALE 10 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620070	034620	IOPASEN	61,2% SOLUZIONE PER INFUSIONE ENDOVENOSA- FLACONE 30 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620082	034620	IOPASEN	61,2% SOLUZIONE PER INFUSIONE ENDOVENOSA- FLACONE 50 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620094	034620	IOPASEN	612 MG/ML SOLUZIONE PER INFUSIONE - 1 FLACONE DA 100 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620106	034620	IOPASEN	61,2% SOLUZIONE PER INFUSIONE ENDOVENOSA- FLACONE 200 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620118	034620	IOPASEN	75,5% SOLUZIONE PER INFUSIONE ENDOVENOSA- FIALE 10 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620157	034620	IOPASEN	75,5% SOLUZIONE PER INFUSIONE ENDOVENOSA- FLACONE 30 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620169	034620	IOPASEN	75,5% SOLUZIONE PER INFUSIONE ENDOVENOSA- FLACONE 50 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620171	034620	IOPASEN	755 MG/ML  SOLUZIONE PER INFUSIONE - 1 FLACONE 100 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
034620183	034620	IOPASEN	75,5% SOLUZIONE PER INFUSIONE ENDOVENOSA- FLACONE 200 ML	IOPAMIDOLO/IOPAMIDOLO	IOPAMIDOLO			Soluzione iniettabile	V08AB04	INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
