cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
835991	57562	HYPNOMIDATE 2 mg/ml SOLUCION INYECTABLE	Etomidato 2 mg/ml inyectable 10 ml	2 mg/ml inyectable 10 ml	Desconocido	5	ampolla para inyección	ETOMIDATO 2 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE	N01AX07 - Etomidato	PIRAMAL CRITICAL CARE B.V.	0	0	0	0
933762	64095	ETOMIDATO -LIPURO 2 mg/ml  EMULSION INYECTABLE	Etomidato 2 mg/ml inyectable 10 ml	2 mg/ml inyectable 10 ml	Ampolla	10	ampolla para inyección	ETOMIDATO 2 mg	VÍA INTRAVENOSA	EMULSIÓN INYECTABLE	N01AX07 - Etomidato	B. BRAUN MELSUNGEN AG	0	0	0	0
