product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
01-0417-03	Aminoven 10% solution for infusion	01-0417	20-NOV-06	01-0417	10%	Solution for infusion	10 %/500 ml	Carton packing, Glass bottle, N10	10
01-0417-04	Aminoven 10% solution for infusion	01-0417	20-NOV-06	01-0417	10%	Solution for infusion	10 %/1000 ml	Carton packing, Glass bottle, N6	6
