ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/18/1264/001	1594198	brigatinib 30 MG Oral Tablet [Alunbrig]	1921228	EXACT			2025-12-04
EU/1/18/1264/002	1594198	brigatinib 30 MG Oral Tablet [Alunbrig]	1921228	EXACT			2025-12-04
EU/1/18/1264/003	1594198	brigatinib 30 MG Oral Tablet [Alunbrig]	1921228	EXACT			2025-12-04
EU/1/18/1264/004	1594198	brigatinib 30 MG Oral Tablet [Alunbrig]	1921228	EXACT			2025-12-04
EU/1/18/1264/005	792962	brigatinib 90 MG Oral Tablet [Alunbrig]	1988768	EXACT			2025-12-04
EU/1/18/1264/006	792962	brigatinib 90 MG Oral Tablet [Alunbrig]	1988768	EXACT			2025-12-04
EU/1/18/1264/007	792962	brigatinib 90 MG Oral Tablet [Alunbrig]	1988768	EXACT			2025-12-04
EU/1/18/1264/008	792962	brigatinib 90 MG Oral Tablet [Alunbrig]	1988768	EXACT			2025-12-04
EU/1/18/1264/009	792966	brigatinib 180 MG Oral Tablet [Alunbrig]	1988772	EXACT			2025-12-04
EU/1/18/1264/010	792966	brigatinib 180 MG Oral Tablet [Alunbrig]	1988772	EXACT			2025-12-04
EU/1/18/1264/011	1594198	brigatinib 30 MG Oral Tablet [Alunbrig]	1921228	EXACT			2025-12-04
EU/1/18/1264/012	793642	{23 (brigatinib 180 MG Oral Tablet [Alunbrig]) / 7 (brigatinib 90 MG Oral Tablet [Alunbrig]) } Pack [Alunbrig Initiation Pack]	1988786	EXACT			2025-12-04
