codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
051203014	051203	NINTEDANIB ACCORD	100 mg - Capsula molle - Uso orale - blister (alu/alu) - 30 capsule	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203026	051203	NINTEDANIB ACCORD	100 mg - Capsula molle - Uso orale - blister (alu/alu) - 60 capsule	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203038	051203	NINTEDANIB ACCORD	100 mg - Capsula molle - Uso orale - blister (alu/alu) - 120 (2 x 60) capsule (confezione multipla)	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203040	051203	NINTEDANIB ACCORD	100 mg - Capsula molle - Uso orale - blister (alu/alu) - 30 x 1 capsule (dose unitaria)	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203053	051203	NINTEDANIB ACCORD	100 mg - Capsula molle - Uso orale - blister (alu/alu) - 60 x 1 capsule (dose unitaria)	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203065	051203	NINTEDANIB ACCORD	100 mg - Capsula molle - Uso orale - blister (alu/alu) - 120 (2 x 60 x 1) capsule (dose unitaria) (confezione multipla)	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203077	051203	NINTEDANIB ACCORD	150 mg - Capsula molle - Uso orale - blister (alu/alu) - 30 capsule	NINTEDANIB	NINTEDANIB	150	milligrammi	Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203089	051203	NINTEDANIB ACCORD	150 mg - Capsula molle - Uso orale - blister (alu/alu) - 60 capsule	NINTEDANIB	NINTEDANIB	150	milligrammi	Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203091	051203	NINTEDANIB ACCORD	150 mg - Capsula molle - Uso orale - blister (alu/alu) - 30 x 1 capsule (dose unitaria)	NINTEDANIB	NINTEDANIB	150	milligrammi	Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051203103	051203	NINTEDANIB ACCORD	150 mg - Capsula molle - Uso orale - blister (alu/alu) - 60 x 1 capsule (dose unitaria)	NINTEDANIB	NINTEDANIB	150	milligrammi	Capsula molle	L01EX09	ACCORD HEALTHCARE, S.L.U.	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051575013	051575	NINTEDANIB SANDOZ	100 MG CAPSULE MOLLI- 30X1 CAPSULE IN BLISTER DIVISIBILE PER DOSE UNITARIA OPA/AL/PVC-AL	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051575025	051575	NINTEDANIB SANDOZ	100 MG CAPSULE MOLLI- 60X1 CAPSULE IN BLISTER DIVISIBILE PER DOSE UNITARIA OPA/AL/PVC-AL	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051575037	051575	NINTEDANIB SANDOZ	150 MG CAPSULE MOLLI- 30X1 CAPSULE IN BLISTER DIVISIBILE PER DOSE UNITARIA OPA/AL/PVC-AL	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
051575049	051575	NINTEDANIB SANDOZ	150 MG CAPSULE MOLLI- 60X1 CAPSULE IN BLISTER DIVISIBILE PER DOSE UNITARIA OPA/AL/PVC-AL	NINTEDANIB	NINTEDANIB			Capsula molle	L01EX09	SANDOZ S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
052207014	052207	NINTEDANIB DR. REDDY?S	?100 MG CAPSULE MOLLI? 30 CAPSULE IN BLISTER OPA/AL/PVC-AL	NINTEDANIB	NINTEDANIB	100	milligrammi	Capsula molle	L01EX09	DR. REDDY'S S.R.L.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
