product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/16/1125/001	Cinqaero	EU/1/16/1125/001	16-AUG-16	EMEA/H/C/003912	10 mg/ml	Concentrate for solution for infusion	100 mg/10 ml	Glass vial, N1	1
EU/1/16/1125/002	Cinqaero	EU/1/16/1125/002	16-AUG-16	EMEA/H/C/003912	10 mg/ml	Concentrate for solution for infusion	25 mg/2,5 ml	Glass vial, N1	1
EU/1/16/1125/003	Cinqaero	EU/1/16/1125/003	16-AUG-16	EMEA/H/C/003912	10 mg/ml	Concentrate for solution for infusion	100 mg/10 ml	Glass vial, N2	2
EU/1/16/1125/004	Cinqaero	EU/1/16/1125/004	16-AUG-16	EMEA/H/C/003912	10 mg/ml	Concentrate for solution for infusion	25 mg/2,5 ml	Glass vial, N2	2
