product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
20-0005-01	Maysiglu 25 mg film-coated tablets	20-0005	26-JUL-24	SK/H/0207/001	25 mg	Film-coated tablet	25 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
20-0005-02	Maysiglu 25 mg film-coated tablets	20-0005	26-JUL-24	SK/H/0207/001	25 mg	Film-coated tablet	25 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
20-0005-03	Maysiglu 25 mg film-coated tablets	20-0005	26-JUL-24	SK/H/0207/001	25 mg	Film-coated tablet	25 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
20-0005-04	Maysiglu 25 mg film-coated tablets	20-0005	26-JUL-24	SK/H/0207/001	25 mg	Film-coated tablet	25 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
20-0005-05	Maysiglu 25 mg film-coated tablets	20-0005	26-JUL-24	SK/H/0207/001	25 mg	Film-coated tablet	25 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
20-0005-06	Maysiglu 25 mg film-coated tablets	20-0005	26-JUL-24	SK/H/0207/001	25 mg	Film-coated tablet	25 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
20-0005-07	Maysiglu 25 mg film-coated tablets	20-0005	26-JUL-24	SK/H/0207/001	25 mg	Film-coated tablet	25 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
20-0006-01	Maysiglu 50 mg film-coated tablets	20-0006	26-JUL-24	SK/H/0207/002	50 mg	Film-coated tablet	50 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
20-0006-02	Maysiglu 50 mg film-coated tablets	20-0006	26-JUL-24	SK/H/0207/002	50 mg	Film-coated tablet	50 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
20-0006-03	Maysiglu 50 mg film-coated tablets	20-0006	26-JUL-24	SK/H/0207/002	50 mg	Film-coated tablet	50 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
20-0006-04	Maysiglu 50 mg film-coated tablets	20-0006	26-JUL-24	SK/H/0207/002	50 mg	Film-coated tablet	50 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
20-0006-05	Maysiglu 50 mg film-coated tablets	20-0006	26-JUL-24	SK/H/0207/002	50 mg	Film-coated tablet	50 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
20-0006-06	Maysiglu 50 mg film-coated tablets	20-0006	26-JUL-24	SK/H/0207/002	50 mg	Film-coated tablet	50 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
20-0006-07	Maysiglu 50 mg film-coated tablets	20-0006	26-JUL-24	SK/H/0207/002	50 mg	Film-coated tablet	50 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
20-0007-01	Maysiglu 100 mg film-coated tablets	20-0007	26-JUL-24	SK/H/0207/003	100 mg	Film-coated tablet	100 mg	Carton box, OPA/Al/PVC/Al blister, N14	14
20-0007-02	Maysiglu 100 mg film-coated tablets	20-0007	26-JUL-24	SK/H/0207/003	100 mg	Film-coated tablet	100 mg	Carton box, OPA/Al/PVC/Al blister, N28	28
20-0007-03	Maysiglu 100 mg film-coated tablets	20-0007	26-JUL-24	SK/H/0207/003	100 mg	Film-coated tablet	100 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
20-0007-04	Maysiglu 100 mg film-coated tablets	20-0007	26-JUL-24	SK/H/0207/003	100 mg	Film-coated tablet	100 mg	Carton box, OPA/Al/PVC/Al blister, N56	56
20-0007-05	Maysiglu 100 mg film-coated tablets	20-0007	26-JUL-24	SK/H/0207/003	100 mg	Film-coated tablet	100 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
20-0007-06	Maysiglu 100 mg film-coated tablets	20-0007	26-JUL-24	SK/H/0207/003	100 mg	Film-coated tablet	100 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
20-0007-07	Maysiglu 100 mg film-coated tablets	20-0007	26-JUL-24	SK/H/0207/003	100 mg	Film-coated tablet	100 mg	Carton box, OPA/Al/PVC/Al blister, N98	98
