ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/13/907/001	EMEA/H/C/002737	0.5 mg	Film-coated tablet	Oral use	blister (PP/alu)	42 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/002	EMEA/H/C/002737	0.5 mg	Film-coated tablet	Oral use	blister (PP/alu)	84 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/003	EMEA/H/C/002737	0.5 mg	Film-coated tablet	Oral use	blister (PP/alu)	90 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/004	EMEA/H/C/002737	1 mg	Film-coated tablet	Oral use	blister (PP/alu)	42 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/005	EMEA/H/C/002737	1 mg	Film-coated tablet	Oral use	blister (PP/alu)	84 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/006	EMEA/H/C/002737	1 mg	Film-coated tablet	Oral use	blister (PP/alu)	90 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/007	EMEA/H/C/002737	1.5 mg	Film-coated tablet	Oral use	blister (PP/alu)	42 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/008	EMEA/H/C/002737	1.5 mg	Film-coated tablet	Oral use	blister (PP/alu)	84 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/009	EMEA/H/C/002737	1.5 mg	Film-coated tablet	Oral use	blister (PP/alu)	90 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
EU/1/13/907/010	EMEA/H/C/002737	2 mg	Film-coated tablet	Oral use	blister (PP/alu)	42 tablets		adempas	Adempas	EU/1/13/907	riociguat	riociguat	C02KX05	Bayer AG	https://www.ema.europa.eu/en/medicines/human/EPAR/adempas	Authorised
