cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
710024	1151073022	BRIVIACT 10 MG/ML SOLUCION INYECTABLE Y PARA PERFUSION	Brivaracetam 10 mg/ml inyectable 5 ml	10 mg/ml inyectable 5 ml	Vial	10	vial para inyección	BRIVARACETAM 10 mg	VÍA INTRAVENOSA	SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
710025	1151073006	BRIVIACT 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 25 mg comprimido	25 mg	Blister	56	comprimido	BRIVARACETAM 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
710026	1151073010	BRIVIACT 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
710027	1151073014	BRIVIACT 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 75 mg comprimido	75 mg	Blister	56	comprimido	BRIVARACETAM 75 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
710028	1151073018	BRIVIACT 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 100 mg comprimido	100 mg	Blister	56	comprimido	BRIVARACETAM 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
710029	1151073021	BRIVIACT 10 MG/ML SOLUCION ORAL	Brivaracetam 10 mg/ml solución/suspensión oral	10 mg/ml	Frasco	300	ml	BRIVARACETAM 10 mg	VÍA ORAL	SOLUCIÓN ORAL	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
758198	151073010IP	BRIVIACT 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
759236	151073006IP	BRIVIACT 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 25 mg comprimido	25 mg	Blister	56	comprimido	BRIVARACETAM 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
759237	151073010IP1	BRIVIACT 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
759287	151073018IP	BRIVIACT 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 100 mg comprimido	100 mg	Blister	56	comprimido	BRIVARACETAM 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
765504	151073018IP2	BRIVIACT 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 100 mg comprimido	100 mg	Blister	56	comprimido	BRIVARACETAM 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
765505	151073010IP3	BRIVIACT 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
767481	151073018IP3	BRIVIACT 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA	Brivaracetam 100 mg comprimido	100 mg	Blister	56	comprimido	BRIVARACETAM 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	UCB PHARMA	0	0	0	0
767836	90360	BRIVARACETAM VISO FARMACEUTICA 100 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Brivaracetam 100 mg comprimido	100 mg	Blister	56	comprimido	BRIVARACETAM 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	GLENMARK ARZNEIMITTEL GMBH	0	1	0	0
767837	90361	BRIVARACETAM VISO FARMACEUTICA 50 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	GLENMARK ARZNEIMITTEL GMBH	0	1	0	0
767846	90362	BRIVARACETAM VISO FARMACEUTICA 75 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Brivaracetam 75 mg comprimido	75 mg	Blister	56	comprimido	BRIVARACETAM 75 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	GLENMARK ARZNEIMITTEL GMBH	0	1	0	0
767866	90363	BRIVARACETAM VISO FARMACEUTICA 25 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Brivaracetam 25 mg comprimido	25 mg	Blister	56	comprimido	BRIVARACETAM 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	GLENMARK ARZNEIMITTEL GMBH	0	1	0	0
767896	90374	BRIVARACETAM TEVA 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 100 mg comprimido	100 mg	Blister	56	comprimido	BRIVARACETAM 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	TEVA B.V.	0	1	0	0
767899	90376	BRIVARACETAM TEVA 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 25 mg comprimido	25 mg	Blister	56	comprimido	BRIVARACETAM 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	TEVA B.V.	0	1	0	0
767900	90377	BRIVARACETAM TEVA 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	TEVA B.V.	0	1	0	0
767901	90378	BRIVARACETAM TEVA 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 75 mg comprimido	75 mg	Blister	56	comprimido	BRIVARACETAM 75 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	TEVA B.V.	0	1	0	0
768011	90412	BRIVARACETAM SANDOZ 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 100 mg comprimido	100 mg	Blister	56	comprimido	BRIVARACETAM 100 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	SANDOZ FARMACEUTICA S.A.	0	1	0	0
768012	90413	BRIVARACETAM SANDOZ 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 25 mg comprimido	25 mg	Blister	56	comprimido	BRIVARACETAM 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	SANDOZ FARMACEUTICA S.A.	0	1	0	0
768013	90414	BRIVARACETAM SANDOZ 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	SANDOZ FARMACEUTICA S.A.	0	1	0	0
768014	90415	BRIVARACETAM SANDOZ 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Brivaracetam 75 mg comprimido	75 mg	Blister	56	comprimido	BRIVARACETAM 75 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	SANDOZ FARMACEUTICA S.A.	0	1	0	0
768052	90429	BRIVARACETAM CINFA 25 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Brivaracetam 25 mg comprimido	25 mg	Blister	56	comprimido	BRIVARACETAM 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	LABORATORIOS CINFA S.A.	0	1	0	0
768053	90430	BRIVARACETAM CINFA 50 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG	Brivaracetam 50 mg comprimido	50 mg	Blister	56	comprimido	BRIVARACETAM 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N03AX23 - Brivaracetam	LABORATORIOS CINFA S.A.	0	1	0	0
