product_id	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/08/445/001	1304915	0.5 ML filgrastim 0.6 MG/ML Prefilled Syringe	727535				
EU/1/08/445/002	1304915	0.5 ML filgrastim 0.6 MG/ML Prefilled Syringe	727535				
EU/1/08/445/003	1304915	0.5 ML filgrastim 0.6 MG/ML Prefilled Syringe	727535				
EU/1/08/445/004	1304915	0.5 ML filgrastim 0.6 MG/ML Prefilled Syringe	727535				
EU/1/08/445/005	1304917	0.8 ML filgrastim 0.6 MG/ML Prefilled Syringe	727544				
EU/1/08/445/006	1304917	0.8 ML filgrastim 0.6 MG/ML Prefilled Syringe	727544				
EU/1/08/445/007	1304917	0.8 ML filgrastim 0.6 MG/ML Prefilled Syringe	727544				
EU/1/08/445/008	1304917	0.8 ML filgrastim 0.6 MG/ML Prefilled Syringe	727544				
EU/1/08/445/009	1304915	0.5 ML filgrastim 0.6 MG/ML Prefilled Syringe	727535				
EU/1/08/445/010	1304915	0.5 ML filgrastim 0.6 MG/ML Prefilled Syringe	727535				
EU/1/08/445/011	1304915	0.5 ML filgrastim 0.6 MG/ML Prefilled Syringe	727535				
EU/1/08/445/012	1304917	0.8 ML filgrastim 0.6 MG/ML Prefilled Syringe	727544				
EU/1/08/445/013	1304917	0.8 ML filgrastim 0.6 MG/ML Prefilled Syringe	727544				
EU/1/08/445/014	1304917	0.8 ML filgrastim 0.6 MG/ML Prefilled Syringe	727544				
