codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
036684013	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO FLACONCINO DI VETRO 10 ML 1 FLACONCINO	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684025	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO FLACONCINO DI VETRO 10 ML 2 FLACONCINI	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684037	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO FLACONCINO DI VETRO 10 ML 4 FLACONCINI	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684049	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO FLACONCINO DI VETRO 10 ML 5 FLACONCINI	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684052	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO CARTUCCIA DI VETRO 3 ML 1 CARTUCCIA	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684064	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO CARTUCCIA DI VETRO 3 ML 3 CARTUCCE	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684076	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO CARTUCCIA DI VETRO 3 ML 4 CARTUCCE	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684088	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO CARTUCCIA DI VETRO 3 ML 5 CARTUCCE	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684090	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO CARTUCCIA DI VETRO 3 ML 6 CARTUCCE	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
036684102	036684	APIDRA	100 U/ML SOLUZIONE INIETTABILE USO SOTTOCUTANEO CARTUCCIA DI VETRO 3 ML 8 CARTUCCE	INSULINA GLULISINA	INSULINA GLULISINA			Soluzione iniettabile	A10AB06	SANOFI-AVENTIS DEUTSCHLAND GMBH	Autorizzata	Procedura Centralizzata	Medicinali soggetti a prescrizione medica
