codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
026752016	026752	LEVOTUSS	30 MG/5 ML SCIROPPO- 1 FLACONE 200 ML	LEVODROPROPIZINA	LEVODROPROPIZINA			Sciroppo	R05DB27	DOMPE' FARMACEUTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
026752055	026752	LEVOTUSS	60 MG COMPRESSE- 10 COMPRESSE	LEVODROPROPIZINA	LEVODROPROPIZINA	60	milligrammi	Compressa	R05DB27	DOMPE' FARMACEUTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
026752067	026752	LEVOTUSS	60 MG COMPRESSE- 20 COMPRESSE	LEVODROPROPIZINA	LEVODROPROPIZINA	60	milligrammi	Compressa	R05DB27	DOMPE' FARMACEUTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
026752079	026752	LEVOTUSS	60 MG/10 ML SCIROPPO- 10 BUSTINE PET/PE/ALLUMINIO/PE DA 10 ML	LEVODROPROPIZINA	LEVODROPROPIZINA	60	milligrammi	Sciroppo	R05DB27	DOMPE' FARMACEUTICI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
039512013	039512	RIFLETUS	60 MG/ML GOCCE ORALI, SOLUZIONE - FLACONE DA 30 ML	LEVODROPROPIZINA	LEVODROPROPIZINA			Gocce orali, soluzione	R05DB27	EPIFARMA S.R.L	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
039512025	039512	RIFLETUS	30 MG/5 ML SCIROPPO - FLACONE DA 200 ML CON MISURINO DOSATORE	LEVODROPROPIZINA	LEVODROPROPIZINA			Sciroppo	R05DB27	EPIFARMA S.R.L	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
039513015	039513	LEVODROPROPIZINA EPIFARMA	60 MG/ML GOCCE ORALI, SOLUZIONE- FLACONE DA 30 ML	LEVODROPROPIZINA	LEVODROPROPIZINA			Gocce orali, soluzione	R05DB27	EPIFARMA S.R.L	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
039513027	039513	LEVODROPROPIZINA EPIFARMA	30 MG/5 ML SCIROPPO- FLACONE DA 200 ML CON MISURINO DOSATORE	LEVODROPROPIZINA	LEVODROPROPIZINA			Sciroppo	R05DB27	EPIFARMA S.R.L	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica ma non da banco
039514017	039514	ZERINOTUSS	60 MG/ML GOCCE ORALI, SOLUZIONE- FLACONE DA 30 ML	LEVODROPROPIZINA	LEVODROPROPIZINA	60	milligram(s)/millilitre	Gocce orali, soluzione	R05DB27	ZENTIVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
039514029	039514	ZERINOTUSS	30 MG/5 ML SCIROPPO - FLACONE DA 200 ML CON MISURINO DOSATORE	LEVODROPROPIZINA	LEVODROPROPIZINA	6	milligram(s)/millilitre	Sciroppo	R05DB27	ZENTIVA ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
039515010	039515	SOBRETUSS	60 MG/ML GOCCE ORALI, SOLUZIONE- FLACONE DA 30 ML	LEVODROPROPIZINA	LEVODROPROPIZINA	60	milligram(s)/millilitre	Gocce orali, soluzione	R05DB27	PHARM@IDEA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
039515022	039515	SOBRETUSS	30 MG/5 ML SCIROPPO- FLACONE DA 200 ML CON MISURINO DOSATORE	LEVODROPROPIZINA	LEVODROPROPIZINA	6	milligram(s)/millilitre	Gocce orali, soluzione	R05DB27	PHARM@IDEA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali non soggetti a prescrizione medica, da banco.
039516012	039516	KOFITUSS SEDATIVO TOSSE	60 MG/ML GOCCE ORALI,  SOLUZIONE- FLACONE DA 30 ML	LEVODROPROPIZINA	LEVODROPROPIZINA	60	milligram(s)/millilitre	Gocce orali, soluzione	R05DB27	POOL PHARMA SRL	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
