product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/20/1471/001	Idefirix	EU/1/20/1471/001	25-AUG-20	EMEA/H/C/004849	11 mg	Powder for concentrate for solution for infusion	11 mg	Glass vial, N1	1
EU/1/20/1471/002	Idefirix	EU/1/20/1471/002	25-AUG-20	EMEA/H/C/004849	11 mg	Powder for concentrate for solution for infusion	11 mg	Glass vial, N2	2
