ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/11/683/001	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/002	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/003	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/004	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/005	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/006	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/007	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/008	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/009	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/010	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/011	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/012	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/013	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/014	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/015	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/016	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/017	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/018	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
EU/1/11/683/019	40226378	aliskiren 150 MG / hydrochlorothiazide 12.5 MG Oral Tablet	1011710	EXACT			2025-12-04
