ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/12/756/001	EMEA/H/C/002558	15 mg	Tablet	Oral use	blister (alu/alu)	14 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/002	EMEA/H/C/002558	15 mg	Tablet	Oral use	blister (alu/alu)	28 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/003	EMEA/H/C/002558	15 mg	Tablet	Oral use rblister	(alu/alu)	30 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/004	EMEA/H/C/002558	15 mg	Tablet	Oral use	(alu/alu)	50 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/005	EMEA/H/C/002558	15 mg	Tablet	Oral use	blister (alu/alu)	56 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/006	EMEA/H/C/002558	15 mg	Tablet	Oral use	blister (alu/alu)	84 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/007	EMEA/H/C/002558	15 mg	Tablet	Oral use	blister (alu/alu)	90 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/008	EMEA/H/C/002558	15 mg	Tablet	Oral usea	blister (alu/alu)	98 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/009	EMEA/H/C/002558	15 mg	Tablet	Oral use	blister (alu/alu)	100 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/010	EMEA/H/C/002558	30 mg	Tablet	Oral	blister (alu/alu)	14 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/011	EMEA/H/C/002558	30 mg	Tablet	Oeral use	blister (alu/alu)	28 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/012	EMEA/H/C/002558	30 mg	Tablet	use	blister (alu/alu)	30 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/013	EMEA/H/C/002558	30 mg	Tablet nOral	use	blister (alu/alu)	50 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/014	EMEA/H/C/002558	30 mg	Tablet	Oral use	blister (alu/alu)	56 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/015	EMEA/H/C/002558	30 mg	Tablet	Oral use	blister (alu/alu)	84 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/016	EMEA/H/C/002558	30 mg	Tablet	Oral use	blister (alu/alu)	90 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/017	EMEA/H/C/002558	30 mg	Tablet	Oral use	blister (alu/alu)	98 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/018	EMEA/H/C/002558	30 mg	Tablet	Oral use	blister (alu/alu)	100 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/019	EMEA/H/C/002558	45 mg	Table t	Oral use	blister (alu/alu)	14 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/020	EMEA/H/C/002558	45 mg	Tabltet	Oral use	blister (alu/alu)	28 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/021	EMEA/H/C/002558	45 mg	Tablet	Oral use	blister (alu/alu)	30 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/022	EMEA/H/C/002558	45 mg	Tablet	Oral use	blister (alu/alu)	50 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/023	EMEA/H/C/002558	45 mg		Oral use	blister (alu/alu)	56 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/024	EMEA/H/C/002558	45 mg	Tablet	Oral use	blister (alu/alu)	84 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/025	EMEA/H/C/002558	45	Tablet	Oral use	blister (alu/alu)	90 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/026	EMEA/H/C/002558	45	Tablet	Oral use	blister (alu/alu)	98 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
EU/1/12/756/027	EMEA/H/C/002558	45 mg	Tablet	Oral use	blister (alu/alu)	100 tablets		glidipion	Glidipion	EU/1/12/756	pioglitazone hydrochloride	pioglitazone	A10BG03	Actavis Group PTC ehf   	https://www.ema.europa.eu/en/medicines/human/EPAR/glidipion	Withdrawn
