cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
762401	1231722001	746447	abiraterone acetate 500 MG / niraparib 50 MG Oral Tablet [Akeega]	2645250	EXACT			2025-12-04
762402	1231722002	746450	abiraterone acetate 500 MG / niraparib 100 MG Oral Tablet [Akeega]	2645253	EXACT			2025-12-04
