ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/13/826/001	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/002	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/003	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/004	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/005	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/006	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/007	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/13/826/008	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/13/826/009	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/13/826/010	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/13/826/011	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
EU/1/13/826/012	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/013	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/014	40222834	memantine hydrochloride 10 MG Oral Tablet	996561	EXACT			2025-12-04
EU/1/13/826/015	40222850	memantine hydrochloride 20 MG Oral Tablet	996752	EXACT			2025-12-04
