product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
00-0797-01	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N15	15
00-0797-02	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N30	30
00-0797-05	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N56	56
00-0797-06	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, HDPE bottle, N60	60
00-0797-07	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVC/PA/PVC/Al blister, N15	15
00-0797-08	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVC/PA/PVC/Al blister, N30	30
00-0797-09	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVC/PA/PVC/Al blister, N56	56
00-0797-10	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVC/PA/PVC/Al blister, N60	60
00-0797-11	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVDC/PA/PVC/Al blister, N15	15
00-0797-12	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVDC/PA/PVC/Al blister, N30	30
00-0797-13	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVDC/PA/PVC/Al blister, N56	56
00-0797-14	Omeprazole-ratiopharm 20 mg gastro-resistant hard capsules	00-0797	06-SEP-00	00-0797	20 mg	Gastro-resistant capsule, hard	20 mg	Carton box, Al/PVDC/PA/PVC/Al blister, N60	60
