cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
677602	73561	COMBIPRASAL 0.5 mg/2.5 mg SOLUCION PARA INHALACION POR NEBULIZADOR	Salbutamol/Bromuro ipratropio 2,5 mg/0,5 mg inhalación pulmonar	2,5 mg/0,5 mg	Ampolla	20	ampolla nebulización	IPRATROPIO BROMURO 0,2 mg|SALBUTAMOL SULFATO 1 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	R03AL02 - Salbutamol e Ipratropio, bromuro de	LABORATORIO ALDO UNION S.L.	0	0	0	0
716518	82145	IPRATROPIO BROMURO/SALBUTAMOL CIPLA 0,5 MG/2,5 MG SOLUCION PARA INHALACION POR NEBULIZADOR	Salbutamol/Bromuro ipratropio 2,5 mg/0,5 mg inhalación pulmonar	2,5 mg/0,5 mg	Ampolla	20	ampolla nebulización	IPRATROPIO BROMURO 0,2 mg|SALBUTAMOL SULFATO 1 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	R03AL02 - Salbutamol e Ipratropio, bromuro de	CIPLA EUROPE N.V.	0	0	0	0
757412	87927	BROMURO DE IPRATROPIO/SALBUTAMOL GENETIC 0,5 MG/2,5 MG SOLUCION PARA INHALACION POR NEBULIZADOR	Salbutamol/Bromuro ipratropio 2,5 mg/0,5 mg inhalación pulmonar	2,5 mg/0,5 mg	Ampolla	20	ampolla nebulización	BROMURO DE IPRATROPIO MONOHIDRATADO 0,2 mg|SALBUTAMOL SULFATO 1 mg	VÍA INHALATORIA	SOLUCIÓN PARA INHALACIÓN POR NEBULIZADOR	R03AL02 - Salbutamol e Ipratropio, bromuro de	GENETIC S.P.A.	0	0	0	0
