ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/21/1574/001	35831213	roxadustat 20 MG Oral Tablet	OMOP5037518	EXACT			2025-12-04
EU/1/21/1574/002	35831209	roxadustat 50 MG Oral Tablet	OMOP5037522	EXACT			2025-12-04
EU/1/21/1574/003	36933632	roxadustat 70 MG Oral Tablet	OMOP5206834	EXACT			2025-12-04
EU/1/21/1574/004	35831205	roxadustat 100 MG Oral Tablet	OMOP5037526	EXACT			2025-12-04
EU/1/21/1574/005	36965890	roxadustat 150 MG Oral Tablet	OMOP5206842	EXACT			2025-12-04
EU/1/21/1574/006	35831213	roxadustat 20 MG Oral Tablet	OMOP5037518	EXACT			2025-12-04
EU/1/21/1574/007	35831209	roxadustat 50 MG Oral Tablet	OMOP5037522	EXACT			2025-12-04
EU/1/21/1574/008	36933632	roxadustat 70 MG Oral Tablet	OMOP5206834	EXACT			2025-12-04
EU/1/21/1574/009	35831205	roxadustat 100 MG Oral Tablet	OMOP5037526	EXACT			2025-12-04
EU/1/21/1574/010	36965890	roxadustat 150 MG Oral Tablet	OMOP5206842	EXACT			2025-12-04
