ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/09/551/001	EMEA/H/C/001076	25 mg	Film-coated tablet	Oral use	blister (PVC/Alu)	1 tablet		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/002	EMEA/H/C/001076	25 mg	Film-coated tablet	Oral use	blister (PVC/Alu) blister (PVC/Alu)	4 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/003	EMEA/H/C/001076	25 mg	Film-coated tablet	Oral use		8 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/004	EMEA/H/C/001076	25 mg	Film-coated tablet	Oral use	blister (PVC/Alu) blister (PVC/Alu)	12 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/005	EMEA/H/C/001076	50 mg	Film-coated tablet	Oral use	blister (PVC/Alu)	1 tablet		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/006	EMEA/H/C/001076	50 mg	Film-coated tablet	Oral use		4 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/007	EMEA/H/C/001076	50 mg	Film-coated tablet	Oral use	blister (PVC/Alu) blister (PVC/Alu)	8 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/008	EMEA/H/C/001076	50 mg	Film-coated tablet	Oral use		12 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/009	EMEA/H/C/001076	100 mg	Film-coated tablet	Oral use	blister (PVC/Alu)	1 tablet		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/010	EMEA/H/C/001076	100 mg	Film-coated tablet	Oral use	blister (PVC/Alu) blister (PVC/Alu)	4 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/011	EMEA/H/C/001076	100 mg	Film-coated tablet	Oral use		8 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/012	EMEA/H/C/001076	100 mg	Film-coated tablet	Oral use	blister (PVC/Alu)	12 x 1 tablets (unit dose)		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
EU/1/09/551/013	EMEA/H/C/001076	25 mg	Orodispersible tablet	Oral use	blister (OPA/Alu/PVC//PET/Alu) blister	1 tablet		vizarsin	Vizarsin	EU/1/09/551	sildenafil	sildenafil	G04BE03	Krka, d.d., Novo mesto	https://www.ema.europa.eu/en/medicines/human/EPAR/vizarsin	Authorised
