product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
98-0108-02	Baclosal 25 mg tablets	98-0108	15-FEB-08	98-0108	25 mg	Tablet	25 mg	Carton box, HDPE vial, N50	50
98-0240-02	Baclosal 10 mg tablets	98-0240	15-FEB-08	98-0240	10 mg	Tablet	10 mg	Carton box, HDPE vial, N50	50
