product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
24-0271-01	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
24-0271-02	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
24-0271-03	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
24-0271-04	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
24-0271-05	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
24-0271-06	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N14	14
24-0271-07	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N28	28
24-0271-08	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N56	56
24-0271-09	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N84	84
24-0271-10	Tolurindo 40 mg/1.5 mg modified-release tablets	24-0271	07-OCT-24	HU/H/0928/001	40 mg/1.5 mg	Modified-release tablet	40 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N98	98
24-0272-01	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N10	10
24-0272-02	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N30	30
24-0272-03	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N60	60
24-0272-04	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N90	90
24-0272-05	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al blister, N100	100
24-0272-06	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N14	14
24-0272-07	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N28	28
24-0272-08	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N56	56
24-0272-09	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N84	84
24-0272-10	Tolurindo 80 mg/1.5 mg modified-release tablets	24-0272	07-OCT-24	HU/H/0928/002	80 mg/1.5 mg	Modified-release tablet	80 mg/1,5 mg	Carton box, OPA/Al/PVC/Al calendar blister, N98	98
