ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/22/1691/001	EMEA/H/C/005617	10 mg/ml	Solution for injection	Intravitreal use	vial (glass)	0.23 ml	1 vial	Ximluci
EU/1/22/1691/002	EMEA/H/C/005617	10 mg/ml	Solution for injection	Intravitreal use	vial (glass)	0.23 ml	1 vial + 1 filter needle	Ximluci
