product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
19-0080-01	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N7	7
19-0080-02	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N14	14
19-0080-03	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N28	28
19-0080-04	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N30	30
19-0080-05	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N56	56
19-0080-06	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N60	60
19-0080-07	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N90	90
19-0080-08	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N112	112
19-0080-09	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N180	180
19-0080-10	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N336	336
19-0080-11	Vildagliptin Unifarma 50 mg tablets	19-0080	06-OCT-23	MT/H/0286/001	50 mg	Tablet	50 mg	Carton box, Al/Al blister, N336	336
