cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
650368	63265	ZYNTABAC 150 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Bupropión 150 mg comprimido liberación modificada (tipo 1)	150 mg	Blister	100	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N06AX12 - Bupropion	GLAXOSMITHKLINE S.A.	0	0	0
658760	68615	ELONTRIL 150 mg COMPRIMIDOS DE LIBERACION MODIFICADA	Bupropión 150 mg comprimido liberación modificada (tipo 2)	150 mg	Frasco	30	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	GLAXOSMITHKLINE S.A.	0	0	0
658761	68616	ELONTRIL 300 mg COMPRIMIDOS DE LIBERACION MODIFICADA	Bupropión 300 mg comprimido liberación modificada	300 mg	Frasco	30	comprimido	BUPROPION HIDROCLORURO 300 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	GLAXOSMITHKLINE S.A.	0	0	0
694779	8027-2006-01-02	ZYNTABAC 150mg comprimiods recubiertos con pelicula de liberacion prolongada	Bupropión 150 mg comprimido liberación modificada (tipo 1)	150 mg	Blister	30	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	GLAXO WELLCOME UK LIMITED	0	0	0
694780	8027-2006-01-02	ZYNTABAC 150mg comprimiods recubiertos con pelicula de liberacion prolongada	Bupropión 150 mg comprimido liberación modificada (tipo 1)	150 mg	Blister	60	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	GLAXO WELLCOME UK LIMITED	0	0	0
706437	79848	BUPROPION SANDOZ 150 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG	Bupropión 150 mg comprimido liberación modificada (tipo 2)	150 mg	Frasco	30	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	SANDOZ FARMACEUTICA S.A.	0	0	0
714176	81595	BUPROPION CINFA 150 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG	Bupropión 150 mg comprimido liberación modificada (tipo 2)	150 mg	Frasco	30	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	LABORATORIOS CINFA S.A.	0	0	0
724272	83663	BUPROPION TEVA 300 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG	Bupropión 300 mg comprimido liberación modificada	300 mg	Blister	30	comprimido	BUPROPION HIDROCLORURO 300 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	TEVA B.V.	0	0	0
727605	84729	BUPROPION RATIOPHARM 150 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG	Bupropión 150 mg comprimido liberación modificada (tipo 2)	150 mg	Frasco	30	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	RATIOPHARM ESPANA S.A.	0	0	0
727673	84766	BUPROPION TEVA 150 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG	Bupropión 150 mg comprimido liberación modificada (tipo 2)	150 mg	Frasco	30	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	TEVA B.V.	0	0	0
758613	88175	BUPROPION SANDOZ 300 MG COMPRIMIDOS DE LIBERACION MODIFICADA EFG	Bupropión 300 mg comprimido liberación modificada	300 mg	Blister	30	comprimido	BUPROPION HIDROCLORURO 300 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN MODIFICADA	N06AX12 - Bupropion	SANDOZ FARMACEUTICA S.A.	0	0	0
893875	63265	ZYNTABAC 150 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Bupropión 150 mg comprimido liberación modificada (tipo 1)	150 mg	Blister	30	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N06AX12 - Bupropion	GLAXOSMITHKLINE S.A.	0	0	0
893891	63265	ZYNTABAC 150 mg COMPRIMIDOS DE LIBERACION PROLONGADA	Bupropión 150 mg comprimido liberación modificada (tipo 1)	150 mg	Blister	60	comprimido	BUPROPION HIDROCLORURO 150 mg	VÍA ORAL	COMPRIMIDO DE LIBERACIÓN PROLONGADA	N06AX12 - Bupropion	GLAXOSMITHKLINE S.A.	0	0	0
