ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/16/1164/001	1302340	0.4 ML adalimumab-atto 50 MG/ML Prefilled Syringe	2627711	EXACT			2025-12-04
EU/1/16/1164/002	1302344	0.8 ML adalimumab-atto 50 MG/ML Prefilled Syringe	2627724	EXACT			2025-12-04
EU/1/16/1164/003	1302344	0.8 ML adalimumab-atto 50 MG/ML Prefilled Syringe	2627724	EXACT			2025-12-04
EU/1/16/1164/004	1302344	0.8 ML adalimumab-atto 50 MG/ML Prefilled Syringe	2627724	EXACT			2025-12-04
EU/1/16/1164/005	1302344	0.8 ML adalimumab-atto 50 MG/ML Prefilled Syringe	2627724	EXACT			2025-12-04
EU/1/16/1164/006	1302342	0.8 ML adalimumab-atto 50 MG/ML Auto-Injector	2627719	EXACT			2025-12-04
EU/1/16/1164/007	1302342	0.8 ML adalimumab-atto 50 MG/ML Auto-Injector	2627719	EXACT			2025-12-04
EU/1/16/1164/008	1302342	0.8 ML adalimumab-atto 50 MG/ML Auto-Injector	2627719	EXACT			2025-12-04
EU/1/16/1164/009	1302342	0.8 ML adalimumab-atto 50 MG/ML Auto-Injector	2627719	EXACT			2025-12-04
EU/1/16/1164/010	747805	0.2 ML adalimumab-atto 100 MG/ML Prefilled Syringe	2663901	EXACT			2025-12-04
EU/1/16/1164/011	747807	0.4 ML adalimumab-atto 100 MG/ML Prefilled Syringe	2663906	EXACT			2025-12-04
EU/1/16/1164/012	747807	0.4 ML adalimumab-atto 100 MG/ML Prefilled Syringe	2663906	EXACT			2025-12-04
EU/1/16/1164/013	747807	0.4 ML adalimumab-atto 100 MG/ML Prefilled Syringe	2663906	EXACT			2025-12-04
EU/1/16/1164/014	747809	0.4 ML adalimumab-atto 100 MG/ML Auto-Injector	2663908	EXACT			2025-12-04
EU/1/16/1164/015	747809	0.4 ML adalimumab-atto 100 MG/ML Auto-Injector	2663908	EXACT			2025-12-04
EU/1/16/1164/016	747809	0.4 ML adalimumab-atto 100 MG/ML Auto-Injector	2663908	EXACT			2025-12-04
EU/1/16/1164/017	747811	0.8 ML adalimumab-atto 100 MG/ML Prefilled Syringe	2663912	EXACT			2025-12-04
EU/1/16/1164/018	747811	0.8 ML adalimumab-atto 100 MG/ML Prefilled Syringe	2663912	EXACT			2025-12-04
EU/1/16/1164/019	747811	0.8 ML adalimumab-atto 100 MG/ML Prefilled Syringe	2663912	EXACT			2025-12-04
EU/1/16/1164/020	747813	0.8 ML adalimumab-atto 100 MG/ML Auto-Injector	2663914	EXACT			2025-12-04
EU/1/16/1164/021	747813	0.8 ML adalimumab-atto 100 MG/ML Auto-Injector	2663914	EXACT			2025-12-04
EU/1/16/1164/022	747813	0.8 ML adalimumab-atto 100 MG/ML Auto-Injector	2663914	EXACT			2025-12-04
