codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
023762026	023762	PRAZENE	10 MG COMPRESSE- 30 COMPRESSE	PRAZEPAM	PRAZEPAM	10	milligrammi	Compressa	N05BA11	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023762038	023762	PRAZENE	20 MG COMPRESSE- 20 COMPRESSE	PRAZEPAM	PRAZEPAM	20	milligrammi	Compressa	N05BA11	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
023762053	023762	PRAZENE	15 MG/ML GOCCE ORALI, SOLUZIONE- 1 FLACONE DA 20 ML	PRAZEPAM	PRAZEPAM	15	milligram(s)/millilitre	Gocce orali, soluzione	N05BA11	PFIZER ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
039271010	039271	PRAZEPAM EG	10 MG COMPRESSE- 20 COMPRESSE IN BLISTER AL/PVC	PRAZEPAM	PRAZEPAM	10	milligrammi	Compressa	N05BA11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039271022	039271	PRAZEPAM EG	10 MG COMPRESSE- 30 COMPRESSE IN BLISTER AL/PVC	PRAZEPAM	PRAZEPAM	10	milligrammi	Compressa	N05BA11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039271034	039271	PRAZEPAM EG	10 MG COMPRESSE- 40 COMPRESSE IN BLISTER AL/PVC	PRAZEPAM	PRAZEPAM	10	milligrammi	Compressa	N05BA11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039271046	039271	PRAZEPAM EG	10 MG COMPRESSE- 50 COMPRESSE IN BLISTER AL/PVC	PRAZEPAM	PRAZEPAM	10	milligrammi	Compressa	N05BA11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039271059	039271	PRAZEPAM EG	20 MG COMPRESSE- 20 COMPRESSE IN BLISTER AL/PVC	PRAZEPAM	PRAZEPAM	20	milligrammi	Compressa	N05BA11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039271061	039271	PRAZEPAM EG	20 MG COMPRESSE- 50 COMPRESSE IN BLISTER AL/PVC	PRAZEPAM	PRAZEPAM	20	milligrammi	Compressa	N05BA11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
039271073	039271	PRAZEPAM EG	15 MG/ML GOCCE ORALI, SOLUZIONE- IN FLACONE CONTAGOCCE DA 20 ML	PRAZEPAM	PRAZEPAM	15	milligram(s)/millilitre	Gocce orali, soluzione	N05BA11	EG S.P.A.	Autorizzata	Procedura Mutuo riconoscimento o Decentrata	Medicinali soggetti a prescrizione medica
047637018	047637	PRAZENE	10 MG COMPRESSE- 30 COMPRESSE	PRAZEPAM	PRAZEPAM	10	milligrammi	Compressa	N05BA11	GMM FARMA S.R.L.	Autorizzata	Importazione Parallela	Medicinali soggetti a prescrizione medica
