cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	biosimilar	radiofarmaco
650649	71192	LERCANIDIPINO SANDOZ 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	SANDOZ FARMACEUTICA S.A.	0	0	0
652215	71191	LERCANIDIPINO SANDOZ 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	SANDOZ FARMACEUTICA S.A.	0	0	0
662981	61928	LERCADIP 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	CASEN RECORDATI S.L.	0	0	0
664934	71164	LERCANIDIPINO ZENTIVA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	ZENTIVA K.S.	0	0	0
665069	71163	LERCANIDIPINO ZENTIVA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	ZENTIVA K.S.	0	0	0
665441	72354	LERCANIDIPINO RECORDATI 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	CASEN RECORDATI S.L.	0	0	0
665442	72355	LERCANIDIPINO RECORDATI 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	CASEN RECORDATI S.L.	0	0	0
665603	71393	LERCANIDIPINO VIATRIS 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	VIATRIS LIMITED	0	0	0
665605	71392	LERCANIDIPINO VIATRIS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	VIATRIS LIMITED	0	0	0
667141	71698	LERCANIDIPINO TEVA-RATIOPHARM 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	TEVA PHARMA S.L.U.	0	0	0
667182	71699	LERCANIDIPINO TEVA-RATIOPHARM 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	TEVA PHARMA S.L.U.	0	0	0
667591	71633	LERCANIDIPINO CINFA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	LABORATORIOS CINFA S.A.	0	0	0
667601	71634	LERCANIDIPINO CINFA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	LABORATORIOS CINFA S.A.	0	0	0
667680	71696	LERCANIDIPINO TEVAGEN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	TEVA PHARMA S.L.U.	0	0	0
667700	71697	LERCANIDIPINO TEVAGEN 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	TEVA PHARMA S.L.U.	0	0	0
669085	61653	ZANIDIP 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	CASEN RECORDATI S.L.	0	0	0
670390	72330	LERCANIDIPINO STADA 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	LABORATORIO STADA S.L.	0	0	0
670405	72331	LERCANIDIPINO STADA 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	LABORATORIO STADA S.L.	0	0	0
673108	61929	LERZAM 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	CASEN RECORDATI S.L.	0	0	0
673109	65394	LERZAM 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	CASEN RECORDATI S.L.	0	0	0
673246	71141	LERCANIDIPINO AUROVITAS SPAIN 20 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 20 mg comprimido	20 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 20 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	AUROVITAS SPAIN, S.A.U.	0	0	0
673247	71140	LERCANIDIPINO AUROVITAS SPAIN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	AUROVITAS SPAIN, S.A.U.	0	0	0
673884	73707	LERCANIDIPINO TECNIGEN 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Lercanidipino 10 mg comprimido	10 mg	Blister	28	comprimido	LERCANIDIPINO HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	C08CA13 - Lercanidipino	TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.	0	0	0
