ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/16/1142/001	EMEA/H/C/003995	2.5 mg	Solution for injection	Intravenous use	vial (glass)	0.5 mL	1 vial	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/002	EMEA/H/C/003995	2.5 mg	Solution for injection	Intravenous use	vial (glass)	0.5 mL	6 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/003	EMEA/H/C/003995	2.5 mg	Solution for injection	Intravenous use	vial (glass)	0.5 mL	12 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/004	EMEA/H/C/003995	2.5 mg	Solution for injection	Intravenous use	vial (glass)	0.5 mL	42 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/005	EMEA/H/C/003995	5 mg	Solution for injection	Intravenous use	vial (glass)	1 mL	1 vial	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/006	EMEA/H/C/003995	5 mg	Solution for injection	Intravenous use	vial (glass)	1 mL	6 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/007	EMEA/H/C/003995	5 mg	Solution for injection	Intravenous use	vial (glass)	1 mL	12 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/008	EMEA/H/C/003995	5 mg	Solution for injection	Intravenous use	vial (glass)	1 mL	42 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/009	EMEA/H/C/003995	10 mg	Solution for injection	Intravenous use	vial (glass)	2 mL	1 vial	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/010	EMEA/H/C/003995	10 mg	Solution for injection	Intravenous use	vial (glass)	2 mL	6 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/011	EMEA/H/C/003995	10 mg	Solution for injection	Intravenous use	vial (glass)	2 mL	12 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
EU/1/16/1142/012	EMEA/H/C/003995	10 mg	Solution for injection	Intravenous use	vial (glass)	2 mL	42 vials	parsabiv	Parsabiv	EU/1/16/1142	etelcalcetide hydrochloride	etelcalcetide	H05BX04	Amgen Europe B.V.	https://www.ema.europa.eu/en/medicines/human/EPAR/parsabiv	Authorised
