ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/05/327/001	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	EXACT			2026-03-29
EU/1/05/327/002	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	EXACT			2026-03-29
EU/1/05/327/003	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	EXACT			2026-03-29
EU/1/05/327/004	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	EXACT			2026-03-29
EU/1/05/327/005	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	EXACT			2026-03-29
EU/1/05/327/006	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	EXACT			2026-03-29
EU/1/05/327/007	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	EXACT			2026-03-29
EU/1/05/327/008	19129440	insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]	763017	BROAD		{90 (insulin human, rDNA origin 1 MG Inhalation Powder [Exubera]) } Pack	2026-03-29
EU/1/05/327/009	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/010	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/011	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/012	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/013	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/014	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/015	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/016	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/017	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	EXACT			2026-03-29
EU/1/05/327/018	19129441	insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]	763018	BROAD		{90 (insulin human, rDNA origin 3 MG Inhalation Powder [Exubera]) } Pack	2026-03-29
