codice_aic	cod_farmaco	denominazione	descrizione	pa_associati	principio_attivo	quantita	unita_misura	forma	codice_atc	ragione_sociale	stato_amministrativo	tipo_procedura	fornitura
028735013	028735	PIPERITAL	1 G/ 2 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE DA 2 ML	PIPERACILLINA SODICA	PIPERACILLINA SODICA			Polvere e solvente per soluzione iniettabile	J01CA12	ISTITUTO BIOCHIMICO ITALIANO GIOVANNI LORENZINI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
028735025	028735	PIPERITAL	2 G/ 4 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE  PER USO INTRAMUSCOLARE- 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE DA 4 ML	PIPERACILLINA SODICA	PIPERACILLINA SODICA			Polvere e solvente per soluzione iniettabile	J01CA12	ISTITUTO BIOCHIMICO ITALIANO GIOVANNI LORENZINI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
028735037	028735	PIPERITAL	4 G POLVERE PER SOLUZIONE PER INFUSIONE- 1 FLACONE POLVERE	PIPERACILLINA SODICA	PIPERACILLINA SODICA			Polvere per soluzione per infusione endovenosa	J01CA12	ISTITUTO BIOCHIMICO ITALIANO GIOVANNI LORENZINI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
028735049	028735	PIPERITAL	2 G POLVERE PER SOLUZIONE INIETTABILE - 10 FLACONCINI POLVERE	PIPERACILLINA SODICA	PIPERACILLINA SODICA			Polvere per soluzione iniettabile	J01CA12	ISTITUTO BIOCHIMICO ITALIANO GIOVANNI LORENZINI S.P.A.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
033423017	033423	PIPERACILLINA K24 PHARMACEUTICALS	1 G POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONE + 1 FIALA	PIPERACILLINA SODICA	PIPERACILLINA SODICA	1		Polvere e solvente per soluzione iniettabile	J01CA12	K24 PHARMACEUTICALS S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
033423029	033423	PIPERACILLINA K24 PHARMACEUTICALS	2 G POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE- 1 FLACONE + 1 FIALA	PIPERACILLINA SODICA	PIPERACILLINA SODICA	2		Polvere e solvente per soluzione iniettabile	J01CA12	K24 PHARMACEUTICALS S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
033423031	033423	PIPERACILLINA K24 PHARMACEUTICALS	4 G POLVERE PER SOLUZIONE INIETTABILE- 1 FLACONE	PIPERACILLINA SODICA	PIPERACILLINA SODICA	4	grammi	Polvere per soluzione iniettabile	J01CA12	K24 PHARMACEUTICALS S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, da rinnovare volta per volta, vendibili al pubblico su prescrizione di centri ospedalieri o di specialisti
033958012	033958	PIPERTEX	1G POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE- FLACONCINO POLVERE 1 G + FIALA SOLVENTE	PIPERACILLINA SODICA	PIPERACILLINA SODICA			Polvere e solvente per soluzione iniettabile	J01CA12	PHARMATEX ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
033958024	033958	PIPERTEX	2G POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE- FLACONCINO POLVERE 2 G + FIALA SOLVENTE	PIPERACILLINA SODICA	PIPERACILLINA SODICA			Polvere e solvente per soluzione iniettabile	J01CA12	PHARMATEX ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica
033958036	033958	PIPERTEX	4G POLVERE PER SOLUZIONE INIETTABILE- 10 FLACONI POLVERE 4 G	PIPERACILLINA SODICA	PIPERACILLINA SODICA			Polvere per soluzione iniettabile	J01CA12	PHARMATEX ITALIA S.R.L.	Autorizzata	Procedura Nazionale	Medicinali soggetti a prescrizione medica limitativa, utilizzabili esclusivamente in ambiente ospedaliero o in una struttura ad esso assimilabile
