codice_aic	cod_farmaco	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
034947010	034947	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
034947022	034947	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
034947034	034947	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
034947046	034947	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645010	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645022	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645034	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645046	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645059	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645061	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645073	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645085	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645097	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645109	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645111	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645123	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
042645135	042645	19071718	abacavir 300 MG / lamivudine 150 MG / zidovudine 300 MG Oral Tablet [Trizivir]	285028	EXACT	auto-linked from EMA 000338		2026-06-12
