ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EMEA/H/C/002303/0000/001	EMEA/H/C/002303	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)		60 tablets	Possia
EMEA/H/C/002303/0000/002	EMEA/H/C/002303	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)		180 tablets	Possia
EMEA/H/C/002303/0000/003	EMEA/H/C/002303	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)		14 tablets (calendar blister)	Possia
EMEA/H/C/002303/0000/004	EMEA/H/C/002303	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)		56 tablets (calendar blister)	Possia
EMEA/H/C/002303/0000/005	EMEA/H/C/002303	90 mg	Film-coated tablet	Oral use	blister (PVC/PVDC/alu)		168 tablets (calendar blister)	Possia
EMEA/H/C/002303/0000/006	EMEA/H/C/002303	90 mg	Film-coated tablet	Oral use	unit dose blister (PVC/PVDC/alu)		100 x 1 tablet	Possia
