ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/17/1179/001	35602998	patiromer 8400 MG Powder for Oral Suspension [Veltassa]	1716215	EXACT			2025-12-04
EU/1/17/1179/002	35602998	patiromer 8400 MG Powder for Oral Suspension [Veltassa]	1716215	EXACT			2025-12-04
EU/1/17/1179/003	35602998	patiromer 8400 MG Powder for Oral Suspension [Veltassa]	1716215	EXACT			2025-12-04
EU/1/17/1179/004	35603002	patiromer 16800 MG Powder for Oral Suspension [Veltassa]	1716219	EXACT			2025-12-04
EU/1/17/1179/005	35603002	patiromer 16800 MG Powder for Oral Suspension [Veltassa]	1716219	EXACT			2025-12-04
EU/1/17/1179/006	35603002	patiromer 16800 MG Powder for Oral Suspension [Veltassa]	1716219	EXACT			2025-12-04
EU/1/17/1179/007	35603006	patiromer 25200 MG Powder for Oral Suspension [Veltassa]	1716223	EXACT			2025-12-04
EU/1/17/1179/008	35603006	patiromer 25200 MG Powder for Oral Suspension [Veltassa]	1716223	EXACT			2025-12-04
EU/1/17/1179/009	35603006	patiromer 25200 MG Powder for Oral Suspension [Veltassa]	1716223	EXACT			2025-12-04
EU/1/17/1179/010	35602998	patiromer 8400 MG Powder for Oral Suspension [Veltassa]	1716215	EXACT			2025-12-04
EU/1/17/1179/011	35602997	patiromer Powder for Oral Suspension [Veltassa]	1716212	BROAD			2025-12-04
