ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name	display_name	eu_group_number	active_substance	international_non_proprietary_name	atc_code_human	marketing_authorisation_developer_applicant_holder	medicine_url	medicine_status
EU/1/13/825/001	EMEA/H/C/002594	50 mg	Capsule, hard	Oral use	blister (Al/PVC/Aclar)	30 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/002	EMEA/H/C/002594	50 mg	Capsule, hard	Oral use	(eAl/PVC/Aclar) blister	90 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/003	EMEA/H/C/002594	100 mg	Capsule, hard	Oral use	blistesr (Al/PVC/Aclar)	24 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/004	EMEA/H/C/002594	100 mg	Capsule, hard	Oral use	blister (Al/PVC/Aclar) blirster	48 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/005	EMEA/H/C/002594	100 mg	Capsule, hard	Oral use	(Al/PVC/Aclar)	96 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/006	EMEA/H/C/002594	100 mg	Capsule, hard	Oral use	blister (Al/PVC/Aclar)	120 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/007	EMEA/H/C/002594	100 mg	Capsule, hard	Oral use	(Al/PVC/Aclar)	180 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/008	EMEA/H/C/002594	100 mg	Film-coated tablet	Oral use	(Al/PVC/Aclar)	10 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/009	EMEA/H/C/002594	100 mg	Film-coated tablet	Oral use	blister (Al/PVC/Aclar)	20 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/010	EMEA/H/C/002594	100 mg	Film-coated tablet	Oral use	blister (Al/PVC/Aclar)	30 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/011	EMEA/H/C/002594	100 mg	Film-coated tablet	Oral use	blister (Al/PVC/Aclar)	60 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/012	EMEA/H/C/002594	100 mg	Film-coated tablet	Oral use	blister (Al/PVC/Aclar)	90 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/013	EMEA/H/C/002594	100 mg	Film-coated tablet	Oral use	blister (Al/PVC/Aclar)	120 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/014	EMEA/H/C/002594	100 mg	Film-coated tablet	Oral use	blister (Al/PVC/Aclar)	180 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/015	EMEA/H/C/002594	400 mg	Film-coated tablet	use	blister (Al/PVC/Aclar)	10 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/016	EMEA/H/C/002594	400 mg	Film-coated tablet oOral	use	blister (Al/PVC/Aclar)	30 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/017	EMEA/H/C/002594	400 mg	Film-coated tablet	Oral use	blister (Al/PVC/Aclar)	60 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/018	EMEA/H/C/002594	400 mg	Film-coated tabl et	Oral use	blister (Al/PVC/Aclar)	90 tablets		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/019	EMEA/H/C/002594	100 mg	Capsule, hard hnard	Oral use	blister (Al/PVC/Aclar)	60 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/020	EMEA/H/C/002594	400 mg	Capsule,	Oral use	blister (Al/PVC/PVDC)	10 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/021	EMEA/H/C/002594	400 mg	Capsule, hard	Oral use	blister (Al/PVC/PVDC)	30 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/022	EMEA/H/C/002594	400 mg	Capscule, hard	Oral use	blister (Al/PVC/PVDC)	60 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
EU/1/13/825/023	EMEA/H/C/002594	400 mg	Capsule, hard	Oral use	blister (Al/PVC/PVDC)	90 capsules		imatinib-actavis	Imatinib Actavis	EU/1/13/825	imatinib	imatinib	L01EA01	Actavis Group PTC ehf	https://www.ema.europa.eu/en/medicines/human/EPAR/imatinib-actavis	Withdrawn
