product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/17/1251/002	Ozempic	EU/1/17/1251/002	08-FEB-18	EMEA/H/C/004174	0.25 mg	Solution for injection	2 mg/1,5 ml	Glass cartridge in pre-filled pen, N1	1
EU/1/17/1251/003	Ozempic	EU/1/17/1251/003	08-FEB-18	EMEA/H/C/004174	0.5 mg	Solution for injection	2 mg/1,5 ml	Glass cartridge in pre-filled pen, N1	1
EU/1/17/1251/004	Ozempic	EU/1/17/1251/004	08-FEB-18	EMEA/H/C/004174	0.5 mg	Solution for injection	2 mg/1,5 ml	Glass cartridge in pre-filled pen, N3	3
EU/1/17/1251/005	Ozempic	EU/1/17/1251/005	08-FEB-18	EMEA/H/C/004174	1 mg	Solution for injection	4,02 mg/3 ml	Glass cartridge in pre-filled pen, N1	1
EU/1/17/1251/005-P01	Ozempic	EU/1/17/1251/005-P01	08-FEB-18	EMEA/H/C/004174	1 mg	Solution for injection	4,02 mg/3 ml	Glass cartridge in pre-filled pen, N1	1
EU/1/17/1251/006	Ozempic	EU/1/17/1251/006	08-FEB-18	EMEA/H/C/004174	1 mg	Solution for injection	4,02 mg/3 ml	Glass cartridge in pre-filled pen, N3	3
EU/1/17/1251/010	Ozempic	EU/1/17/1251/010	08-FEB-18	EMEA/H/C/004174	2 mg	Solution for injection	2,68 mg/ml	Glass cartridge in pre-filled pen, N1	1
EU/1/17/1251/011	Ozempic	EU/1/17/1251/011	08-FEB-18	EMEA/H/C/004174	2 mg	Solution for injection	2,68 mg/ml	Glass cartridge in pre-filled pen, N3	3
EU/1/17/1251/012	Ozempic	EU/1/17/1251/012	08-FEB-18	EMEA/H/C/004174	0.5 mg	Solution for injection	2 mg/3 ml	Glass pre-filled pen, N1	1
EU/1/17/1251/013	Ozempic	EU/1/17/1251/013	08-FEB-18	EMEA/H/C/004174	0.5 mg	Solution for injection	2 mg/3 ml	Glass pre-filled pen, N3	3
EU/1/17/1251/014	Ozempic	EU/1/17/1251/014	08-FEB-18	EMEA/H/C/004174	0.5 mg	Solution for injection	4 mg/3 ml	Glass pre-filled pen, N1	1
EU/1/17/1251/015	Ozempic	EU/1/17/1251/015	08-FEB-18	EMEA/H/C/004174	1 mg	Solution for injection	8 mg/3 ml	Glass pre-filled pen, N1	1
