ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/15/998/001	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Mylan Pharma
EU/1/15/998/002	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Mylan Pharma
EU/1/15/998/003	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Mylan Pharma
EU/1/15/998/004	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Mylan Pharma
EU/1/15/998/005	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
EU/1/15/998/006	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/007	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/008	EMEA/H/C/003962	25 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/009	EMEA/H/C/003962	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Mylan Pharma
EU/1/15/998/010	EMEA/H/C/003962	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Mylan Pharma
EU/1/15/998/011	EMEA/H/C/003962	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Mylan Pharma
EU/1/15/998/012	EMEA/H/C/003962	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Mylan Pharma
EU/1/15/998/013	EMEA/H/C/003962	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
EU/1/15/998/014	EMEA/H/C/003962	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/015	EMEA/H/C/003962	50 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/016	EMEA/H/C/003962	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Mylan Pharma
EU/1/15/998/017	EMEA/H/C/003962	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Mylan Pharma
EU/1/15/998/018	EMEA/H/C/003962	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
