ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/13/887/003	EMEA/H/C/002617	--1	Nasal spray, suspension	Nasal use	sprayer (glass) in a tri-fold carton	0.2 ml	1 sprayer	Fluenz Tetra
EU/1/13/887/004	EMEA/H/C/002617	--1	Nasal spray, suspension	Nasal use	sprayer (glass)	0.2 ml	10 sprayers	Fluenz Tetra
