ma_number	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
EU/1/20/1429/001	19107392	cinacalcet 30 MG Oral Tablet	432402	EXACT			2025-12-04
EU/1/20/1429/002	19107392	cinacalcet 30 MG Oral Tablet	432402	EXACT			2025-12-04
EU/1/20/1429/003	19107392	cinacalcet 30 MG Oral Tablet	432402	EXACT			2025-12-04
EU/1/20/1429/004	19107392	cinacalcet 30 MG Oral Tablet	432402	EXACT			2025-12-04
EU/1/20/1429/005	19107391	cinacalcet 60 MG Oral Tablet	432401	EXACT			2025-12-04
EU/1/20/1429/006	19107391	cinacalcet 60 MG Oral Tablet	432401	EXACT			2025-12-04
EU/1/20/1429/007	19107391	cinacalcet 60 MG Oral Tablet	432401	EXACT			2025-12-04
EU/1/20/1429/008	19107391	cinacalcet 60 MG Oral Tablet	432401	EXACT			2025-12-04
EU/1/20/1429/009	19107390	cinacalcet 90 MG Oral Tablet	432400	EXACT			2025-12-04
EU/1/20/1429/010	19107390	cinacalcet 90 MG Oral Tablet	432400	EXACT			2025-12-04
EU/1/20/1429/011	19107390	cinacalcet 90 MG Oral Tablet	432400	EXACT			2025-12-04
EU/1/20/1429/012	19107390	cinacalcet 90 MG Oral Tablet	432400	EXACT			2025-12-04
EU/1/20/1429/013	19107392	cinacalcet 30 MG Oral Tablet	432402	EXACT			2025-12-04
EU/1/20/1429/014	19107392	cinacalcet 30 MG Oral Tablet	432402	EXACT			2025-12-04
EU/1/20/1429/015	19107392	cinacalcet 30 MG Oral Tablet	432402	EXACT			2025-12-04
EU/1/20/1429/016	19107391	cinacalcet 60 MG Oral Tablet	432401	EXACT			2025-12-04
EU/1/20/1429/017	19107391	cinacalcet 60 MG Oral Tablet	432401	EXACT			2025-12-04
EU/1/20/1429/018	19107391	cinacalcet 60 MG Oral Tablet	432401	EXACT			2025-12-04
EU/1/20/1429/019	19107390	cinacalcet 90 MG Oral Tablet	432400	EXACT			2025-12-04
EU/1/20/1429/020	19107390	cinacalcet 90 MG Oral Tablet	432400	EXACT			2025-12-04
EU/1/20/1429/021	19107390	cinacalcet 90 MG Oral Tablet	432400	EXACT			2025-12-04
