cod_nacion	nro_definitivo	concept_id	concept_name	concept_code	mapping_type	comment	suggestion	last_updated_date
605944	76506	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
605945	76507	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
651057	66691	40100732	venlafaxine Oral Tablet	374285	BROAD			
653775	72339	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
653788	67540	743720	venlafaxine 37.5 MG Oral Tablet	313584	EXACT			
653789	67541	743753	venlafaxine 50 MG Oral Tablet	314277	EXACT			
653792	67542	743752	venlafaxine 75 MG Oral Tablet	313586	EXACT			
658267	68346	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
658289	68359	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
658597	68525	743720	venlafaxine 37.5 MG Oral Tablet	313584	EXACT			
658598	68526	743753	venlafaxine 50 MG Oral Tablet	314277	EXACT			
658599	68527	743752	venlafaxine 75 MG Oral Tablet	313586	EXACT			
659646	69149	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
659647	69150	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
659660	69161	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
659661	69162	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
660833	69737	743792	venlafaxine 75 MG Extended Release Oral Tablet	431754				
660838	69738	743761	venlafaxine 150 MG Extended Release Oral Tablet	431753				
660842	69739	19131403	venlafaxine 225 MG Extended Release Oral Tablet	801849				
660871	69750	19131403	venlafaxine 225 MG Extended Release Oral Tablet	801849				
660872	69751	743761	venlafaxine 150 MG Extended Release Oral Tablet	431753				
660873	69752	743792	venlafaxine 75 MG Extended Release Oral Tablet	431754				
661315	69976	19134632	venlafaxine 37.5 MG Extended Release Oral Capsule	844817	EXACT			
661316	69977	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
661317	69977	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
661318	69978	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
661319	69978	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
661666	70153	19134632	venlafaxine 37.5 MG Extended Release Oral Capsule	844817				
661863	69830	743721	24 HR venlafaxine 75 MG Extended Release Oral Capsule	313585	EXACT			
661865	69831	35865574	venlafaxine 150 MG Oral Capsule	OMOP5021681	EXACT			
661949	69919	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
662051	69920	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
662052	69908	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
662053	69907	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
663340	70152	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
663341	70151	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
670470	72338	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
671935	69152	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
671936	69151	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
672042	69583	743721	24 HR venlafaxine 75 MG Extended Release Oral Capsule	313585	EXACT			
686394	60668	40100732	venlafaxine Oral Tablet	374285	BROAD			
686402	60667	40100732	venlafaxine Oral Tablet	374285	BROAD			
686410	60666	40100732	venlafaxine Oral Tablet	374285	BROAD			
686554	75146	743720	venlafaxine 37.5 MG Oral Tablet	313584	EXACT			
686572	75154	743753	venlafaxine 50 MG Oral Tablet	314277	EXACT			
686574	75156	743752	venlafaxine 75 MG Oral Tablet	313586	EXACT			
693268	76506	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
693269	76506	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
693270	76507	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
693271	76507	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
693651	76603	743761	venlafaxine 150 MG Extended Release Oral Tablet	431753				
693661	76604	743792	venlafaxine 75 MG Extended Release Oral Tablet	431754				
706850	79960	40100732	venlafaxine Oral Tablet	374285	BROAD			
709001	80457	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
709002	80457	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
709004	80458	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
709005	80458	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
711512	81035	40100732	venlafaxine Oral Tablet	374285	BROAD			
711514	81036	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
712582	76507	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
712583	76506	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
713246	81337	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
713260	81338	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
713427	81363	21022292	venlafaxine 225 MG Extended Release Oral Capsule	OMOP349546	EXACT			
713430	81364	21022292	venlafaxine 225 MG Extended Release Oral Capsule	OMOP349546	EXACT			
714307	81636	19131403	venlafaxine 225 MG Extended Release Oral Tablet	801849	EXACT			
719137	82452	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
719140	82453	19131403	venlafaxine 225 MG Extended Release Oral Tablet	801849	EXACT			
719142	82454	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
723410	83373	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
723413	83374	40100732	venlafaxine Oral Tablet	374285	BROAD			
725851	84157	40100730	venlafaxine Extended Release Oral Capsule	452534	BROAD			
725916	84181	36062782	venlafaxine 300 MG Extended Release Oral Tablet	OMOP4988830				
726028	84220	40100732	venlafaxine Oral Tablet	374285	BROAD			
726218	84300	36062782	venlafaxine 300 MG Extended Release Oral Tablet	OMOP4988830				
726475	84392	40100732	venlafaxine Oral Tablet	374285	BROAD			
726476	84393	40100732	venlafaxine Oral Tablet	374285	BROAD			
734988	62401	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
735035	62402	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
741116	62420	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
741231	62421	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
757405	87920	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
757406	87921	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
764217	89305	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
764219	89306	19134632	venlafaxine 37.5 MG Extended Release Oral Capsule	844817				
764221	89307	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
766669	90066	743760	venlafaxine 37.5 MG Extended Release Oral Tablet	431737	EXACT			
766919	87921	19103820	venlafaxine 150 MG Extended Release Oral Capsule	411816				
766920	87920	19103819	venlafaxine 75 MG Extended Release Oral Capsule	411815				
