product_id	original_name	authorisation_no	date_of_authorisation	inter_code	strength	pharmaceutical_form	product_strength	package_en	package_size
EU/1/20/1429/001	Cinacalcet Accordpharma	EU/1/20/1429/001	03-APR-20	EMEA/H/C/005236	30 mg	Film-coated tablet	30 mg	PVC/Al blister, N14	14
EU/1/20/1429/002	Cinacalcet Accordpharma	EU/1/20/1429/002	03-APR-20	EMEA/H/C/005236	30 mg	Film-coated tablet	30 mg	PVC/Al blister, N28	28
EU/1/20/1429/003	Cinacalcet Accordpharma	EU/1/20/1429/003	03-APR-20	EMEA/H/C/005236	30 mg	Film-coated tablet	30 mg	PVC/Al blister, N84	84
EU/1/20/1429/004	Cinacalcet Accordpharma	EU/1/20/1429/004	03-APR-20	EMEA/H/C/005236	30 mg	Film-coated tablet	30 mg	HDPE bottle, N30	30
EU/1/20/1429/005	Cinacalcet Accordpharma	EU/1/20/1429/005	03-APR-20	EMEA/H/C/005236	60 mg	Film-coated tablet	60 mg	PVC/Al blister, N14	14
EU/1/20/1429/006	Cinacalcet Accordpharma	EU/1/20/1429/006	03-APR-20	EMEA/H/C/005236	60 mg	Film-coated tablet	60 mg	PVC/Al blister, N28	28
EU/1/20/1429/007	Cinacalcet Accordpharma	EU/1/20/1429/007	03-APR-20	EMEA/H/C/005236	60 mg	Film-coated tablet	60 mg	PVC/Al blister, N84	84
EU/1/20/1429/008	Cinacalcet Accordpharma	EU/1/20/1429/008	03-APR-20	EMEA/H/C/005236	60 mg	Film-coated tablet	60 mg	HDPE bottle, N30	30
EU/1/20/1429/009	Cinacalcet Accordpharma	EU/1/20/1429/009	03-APR-20	EMEA/H/C/005236	90 mg	Film-coated tablet	90 mg	PVC/Al blister, N14	14
EU/1/20/1429/010	Cinacalcet Accordpharma	EU/1/20/1429/010	03-APR-20	EMEA/H/C/005236	90 mg	Film-coated tablet	90 mg	PVC/Al blister, N28	28
EU/1/20/1429/011	Cinacalcet Accordpharma	EU/1/20/1429/011	03-APR-20	EMEA/H/C/005236	90 mg	Film-coated tablet	90 mg	PVC/Al blister, N84	84
EU/1/20/1429/012	Cinacalcet Accordpharma	EU/1/20/1429/012	03-APR-20	EMEA/H/C/005236	90 mg	Film-coated tablet	90 mg	HDPE bottle, N30	30
EU/1/20/1429/013	Cinacalcet Accordpharma	EU/1/20/1429/013	03-APR-20	EMEA/H/C/005236	30 mg	Film-coated tablet	30 mg	PVC/Al blister, N14	14
EU/1/20/1429/014	Cinacalcet Accordpharma	EU/1/20/1429/014	03-APR-20	EMEA/H/C/005236	30 mg	Film-coated tablet	30 mg	PVC/Al blister, N28	28
EU/1/20/1429/015	Cinacalcet Accordpharma	EU/1/20/1429/015	03-APR-20	EMEA/H/C/005236	30 mg	Film-coated tablet	30 mg	PVC/Al blister, N84	84
EU/1/20/1429/016	Cinacalcet Accordpharma	EU/1/20/1429/016	03-APR-20	EMEA/H/C/005236	60 mg	Film-coated tablet	60 mg	PVC/Al blister, N14	14
EU/1/20/1429/017	Cinacalcet Accordpharma	EU/1/20/1429/017	03-APR-20	EMEA/H/C/005236	60 mg	Film-coated tablet	60 mg	PVC/Al blister, N28	28
EU/1/20/1429/018	Cinacalcet Accordpharma	EU/1/20/1429/018	03-APR-20	EMEA/H/C/005236	60 mg	Film-coated tablet	60 mg	PVC/Al blister, N84	84
EU/1/20/1429/019	Cinacalcet Accordpharma	EU/1/20/1429/019	03-APR-20	EMEA/H/C/005236	90 mg	Film-coated tablet	90 mg	PVC/Al blister, N14	14
EU/1/20/1429/020	Cinacalcet Accordpharma	EU/1/20/1429/020	03-APR-20	EMEA/H/C/005236	90 mg	Film-coated tablet	90 mg	PVC/Al blister, N28	28
EU/1/20/1429/021	Cinacalcet Accordpharma	EU/1/20/1429/021	03-APR-20	EMEA/H/C/005236	90 mg	Film-coated tablet	90 mg	PVC/Al blister, N84	84
