cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	atc	laboratorio_titular	sw_base_a_plantas	sw_generico	biosimilar	radiofarmaco
656720	43523	DEPRELIO 25 mg CAPSULAS DURAS	Amitriptilina 25 mg cápsula	25 mg	Blister	30	cápsula	AMITRIPTILINA 25 mg	VÍA ORAL	CÁPSULA DURA	N06AA09 - Amitriptilina	LABORATORIO ESTEDI S.L.	0	0	0	0
765923	89861	AMITRIPTILINA HIDROCLORURO TARBIS 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amitriptilina 10 mg comprimido	10 mg	Blister	24	comprimido	AMITRIPTILINA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AA09 - Amitriptilina	TARBIS FARMA S.L.	0	1	0	0
765924	89862	AMITRIPTILINA HIDROCLORURO TARBIS 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amitriptilina 25 mg comprimido	25 mg	Blister	24	comprimido	AMITRIPTILINA HIDROCLORURO 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AA09 - Amitriptilina	TARBIS FARMA S.L.	0	1	0	0
765925	89862	AMITRIPTILINA HIDROCLORURO TARBIS 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amitriptilina 25 mg comprimido	25 mg	Blister	60	comprimido	AMITRIPTILINA HIDROCLORURO 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AA09 - Amitriptilina	TARBIS FARMA S.L.	0	1	0	0
765926	89863	AMITRIPTILINA HIDROCLORURO TARBIS 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amitriptilina 50 mg comprimido	50 mg	Blister	30	comprimido	AMITRIPTILINA HIDROCLORURO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AA09 - Amitriptilina	TARBIS FARMA S.L.	0	1	0	0
765927	89864	AMITRIPTILINA HIDROCLORURO TARBIS 75 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG	Amitriptilina 75 mg comprimido	75 mg	Blister	30	comprimido	AMITRIPTILINA HIDROCLORURO 75 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO CON PELÍCULA	N06AA09 - Amitriptilina	TARBIS FARMA S.L.	0	1	0	0
840488	51064	TRYPTIZOL 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Amitriptilina 10 mg comprimido	10 mg	Blister	24	comprimido	AMITRIPTILINA HIDROCLORURO 10 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	N06AA09 - Amitriptilina	PAN QUIMICA FARMACEUTICA S.A.	0	0	0	0
840496	37130	TRYPTIZOL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Amitriptilina 25 mg comprimido	25 mg	Blister	24	comprimido	AMITRIPTILINA HIDROCLORURO 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	N06AA09 - Amitriptilina	PAN QUIMICA FARMACEUTICA S.A.	0	0	0	0
840504	37130	TRYPTIZOL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Amitriptilina 25 mg comprimido	25 mg	Blister	60	comprimido	AMITRIPTILINA HIDROCLORURO 25 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	N06AA09 - Amitriptilina	PAN QUIMICA FARMACEUTICA S.A.	0	0	0	0
939157	55013	TRYPTIZOL 75 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Amitriptilina 75 mg comprimido	75 mg	Blister	30	comprimido	AMITRIPTILINA HIDROCLORURO 75 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	N06AA09 - Amitriptilina	PAN QUIMICA FARMACEUTICA S.A.	0	0	0	0
939165	55015	TRYPTIZOL 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA	Amitriptilina 50 mg comprimido	50 mg	Blister	30	comprimido	AMITRIPTILINA HIDROCLORURO 50 mg	VÍA ORAL	COMPRIMIDO RECUBIERTO	N06AA09 - Amitriptilina	PAN QUIMICA FARMACEUTICA S.A.	0	0	0	0
